K-averages clustering of 18000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_8.matrix'
Loading data and computing initial values: 389.526 s (all future times given in seconds)
Iteration 1, 14030 moved objects, max delta = 0.01918001968, deltaT = 103.546
Iteration 94, 99 moved objects, max delta = 0.01129998136, deltaT = 113.483
Iteration 95, 115 moved objects, max delta = 0.01396759413, deltaT = 101.5310001
Iteration 96, 118 moved objects, max delta = 0.01960634593, deltaT = 109.2909999
Iteration 97, 109 moved objects, max delta = 0.01812006711, deltaT = 108.2490001
Iteration 98, 131 moved objects, max delta = 0.01323021268, deltaT = 99.66299987
Iteration 99, 130 moved objects, max delta = 0.01881161808, deltaT = 95.67900014
Iteration 100, 135 moved objects, max delta = 0.01332753761, deltaT = 105.3079998
Iteration 101, 153 moved objects, max delta = 0.01482398967, deltaT = 97.83100009
Iteration 102, 138 moved objects, max delta = 0.01941529344, deltaT = 97.02199984
Iteration 103, 150 moved objects, max delta = 0.01940872248, deltaT = 110.45
Iteration 104, 150 moved objects, max delta = 0.0186675277, deltaT = 105.974
Iteration 105, 146 moved objects, max delta = 0.02225011312, deltaT = 108.1240001
Iteration 106, 143 moved objects, max delta = 0.01768690554, deltaT = 100.204
Iteration 107, 145 moved objects, max delta = 0.01653602083, deltaT = 98.48199987
Iteration 108, 178 moved objects, max delta = 0.01878430925, deltaT = 105.691
Iteration 109, 187 moved objects, max delta = 0.01917212366, deltaT = 96.10500002
Iteration 110, 157 moved objects, max delta = 0.01901291084, deltaT = 103.6159999
Iteration 111, 133 moved objects, max delta = 0.01642031575, deltaT = 112.3829999
Iteration 112, 125 moved objects, max delta = 0.01521142819, deltaT = 97.87000012
Iteration 113, 127 moved objects, max delta = 0.01439435584, deltaT = 95.34500003
Iteration 114, 128 moved objects, max delta = 0.01795121283, deltaT = 106.7160001
Iteration 115, 125 moved objects, max delta = 0.0145908201, deltaT = 105.062
Iteration 116, 135 moved objects, max delta = 0.01502428745, deltaT = 103.348
Iteration 117, 132 moved objects, max delta = 0.01656981376, deltaT = 105.3300002
Iteration 118, 134 moved objects, max delta = 0.01735157662, deltaT = 103.8399999
Iteration 119, 125 moved objects, max delta = 0.01366133433, deltaT = 113.5420001
Iteration 120, 139 moved objects, max delta = 0.01368310568, deltaT = 103.023
Iteration 121, 113 moved objects, max delta = 0.01486422692, deltaT = 99.22899985
Iteration 122, 90 moved objects, max delta = 0.009640203002, deltaT = 101.724
Iteration 123, 91 moved objects, max delta = 0.009023148448, deltaT = 105.704
Iteration 124, 84 moved objects, max delta = 0.009191769074, deltaT = 94.30200005
Iteration 125, 91 moved objects, max delta = 0.01045260431, deltaT = 97.74799991
Iteration 126, 84 moved objects, max delta = 0.01196689938, deltaT = 103.7410002
Iteration 127, 80 moved objects, max delta = 0.009146299427, deltaT = 113.2479999
Iteration 128, 71 moved objects, max delta = 0.007760943754, deltaT = 99.88700008
Iteration 129, 71 moved objects, max delta = 0.006420730525, deltaT = 108.5579998
Iteration 130, 54 moved objects, max delta = 0.008314336233, deltaT = 104.5740001
Iteration 131, 55 moved objects, max delta = 0.004984008995, deltaT = 96.6309998
Iteration 132, 62 moved objects, max delta = 0.006513217108, deltaT = 104.757
Iteration 133, 51 moved objects, max delta = 0.005845585944, deltaT = 100.1400001
Iteration 134, 36 moved objects, max delta = 0.004435097793, deltaT = 112.04
Iteration 135, 38 moved objects, max delta = 0.003606403261, deltaT = 97.28699994
Iteration 136, 34 moved objects, max delta = 0.003767765816, deltaT = 98.75600004
Iteration 137, 20 moved objects, max delta = 0.002438676779, deltaT = 108.3329999
Iteration 138, 25 moved objects, max delta = 0.001557536047, deltaT = 98.47099996
Iteration 139, 23 moved objects, max delta = 0.001471651299, deltaT = 99.94499993
Iteration 140, 15 moved objects, max delta = 0.001986720197, deltaT = 110.3169999
Iteration 141, 12 moved objects, max delta = 0.0009069027449, deltaT = 89.71099997
Iteration 142, 9 moved objects, max delta = 0.001335215887, deltaT = 105.908
Iteration 143, 9 moved objects, max delta = 0.001885347465, deltaT = 106.1900001
Iteration 144, 10 moved objects, max delta = 0.001276926436, deltaT = 98.78100014
Iteration 145, 11 moved objects, max delta = 0.001213782205, deltaT = 98.42799997
Iteration 146, 11 moved objects, max delta = 0.001610879218, deltaT = 125.052
Iteration 147, 10 moved objects, max delta = 0.001099506833, deltaT = 103.95
Iteration 148, 12 moved objects, max delta = 0.001554105901, deltaT = 101.24
Iteration 149, 13 moved objects, max delta = 0.001768323931, deltaT = 112.556
Iteration 150, 3 moved objects, max delta = 0.000691685606, deltaT = 98.97899985
Iteration 151, 5 moved objects, max delta = 0.0004398823929, deltaT = 99.41400003
Iteration 152, 3 moved objects, max delta = 0.0009571457164, deltaT = 111.358
Iteration 153, 5 moved objects, max delta = 0.0002114106587, deltaT = 96.86299992
Iteration 154, 5 moved objects, max delta = 0.000759572545, deltaT = 103.329
Iteration 155, 1 moved object, max delta = 2.978938673e-05, deltaT = 105.257
Iteration 156, 0 moved object, max delta = 0, deltaT = 105.1570001
Total 156 iterations, 27956 moved objects, clustering performed in 16137.248 s
Total time with loading: 16526.864 s
