K-averages clustering of 16000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_6.matrix'
Loading data and computing initial values: 1.558000088 s (all future times given in seconds)
Iteration 1, 12476 moved objects, max delta = 0.01948936155, deltaT = 2.029999971
Iteration 40, 100 moved objects, max delta = 0.01308111302, deltaT = 1.921999931
Iteration 41, 102 moved objects, max delta = 0.01149976147, deltaT = 1.923000097
Iteration 42, 96 moved objects, max delta = 0.008650442374, deltaT = 1.91899991
Iteration 43, 106 moved objects, max delta = 0.01003852402, deltaT = 1.923000097
Iteration 44, 108 moved objects, max delta = 0.01234507608, deltaT = 1.927000046
Iteration 45, 110 moved objects, max delta = 0.01268699632, deltaT = 1.921000004
Iteration 46, 93 moved objects, max delta = 0.01612655982, deltaT = 1.930999994
Iteration 47, 84 moved objects, max delta = 0.01113905115, deltaT = 1.961999893
Iteration 48, 89 moved objects, max delta = 0.0100645241, deltaT = 1.942000151
Iteration 49, 68 moved objects, max delta = 0.009962823956, deltaT = 1.922999859
Iteration 50, 55 moved objects, max delta = 0.007107068294, deltaT = 1.927999973
Iteration 51, 44 moved objects, max delta = 0.005622497394, deltaT = 1.92200017
Iteration 52, 47 moved objects, max delta = 0.005333191869, deltaT = 1.921000004
Iteration 53, 54 moved objects, max delta = 0.005907857916, deltaT = 1.917999983
Iteration 54, 39 moved objects, max delta = 0.006282156356, deltaT = 1.947999954
Iteration 55, 33 moved objects, max delta = 0.004814974165, deltaT = 1.979000092
Iteration 56, 32 moved objects, max delta = 0.003322078128, deltaT = 2.007999897
Iteration 57, 16 moved objects, max delta = 0.004474421462, deltaT = 1.938999891
Iteration 58, 9 moved objects, max delta = 0.002187812633, deltaT = 1.929000139
Iteration 59, 11 moved objects, max delta = 0.0008137105546, deltaT = 1.927000046
Iteration 60, 6 moved objects, max delta = 0.001558334345, deltaT = 1.91899991
Iteration 61, 7 moved objects, max delta = 0.001203028894, deltaT = 1.921000004
Iteration 62, 7 moved objects, max delta = 0.001319873952, deltaT = 1.924999952
Iteration 63, 6 moved objects, max delta = 0.001274712407, deltaT = 1.92200017
Iteration 64, 6 moved objects, max delta = 0.0005918729665, deltaT = 1.926999807
Iteration 65, 4 moved objects, max delta = 0.0009385874787, deltaT = 1.925000191
Iteration 66, 4 moved objects, max delta = 0.0003738508588, deltaT = 1.920999765
Iteration 67, 5 moved objects, max delta = 0.0006236226866, deltaT = 1.921000004
Iteration 68, 4 moved objects, max delta = 0.0006094722643, deltaT = 1.92200017
Iteration 69, 2 moved objects, max delta = 0.0005387319974, deltaT = 1.934000015
Iteration 70, 4 moved objects, max delta = 0.0003384602586, deltaT = 1.916999817
Iteration 71, 5 moved objects, max delta = 0.0007404289591, deltaT = 1.927000046
Iteration 72, 5 moved objects, max delta = 0.0009279436389, deltaT = 1.924999952
Iteration 73, 5 moved objects, max delta = 0.001086616722, deltaT = 1.924000025
Iteration 74, 6 moved objects, max delta = 0.0009068437884, deltaT = 1.960000038
Iteration 75, 7 moved objects, max delta = 0.001266876635, deltaT = 1.923000097
Iteration 76, 5 moved objects, max delta = 0.00128984789, deltaT = 1.919999838
Iteration 77, 4 moved objects, max delta = 0.000591746405, deltaT = 1.929000139
Iteration 78, 5 moved objects, max delta = 0.000557213385, deltaT = 1.957999945
Iteration 79, 4 moved objects, max delta = 0.0008210241632, deltaT = 1.963000059
Iteration 80, 4 moved objects, max delta = 0.001013624437, deltaT = 1.950000048
Iteration 81, 4 moved objects, max delta = 0.0002419797241, deltaT = 1.930999994
Iteration 82, 5 moved objects, max delta = 0.0003646048426, deltaT = 1.934000015
Iteration 83, 7 moved objects, max delta = 0.0009538201662, deltaT = 1.990999937
Iteration 84, 7 moved objects, max delta = 0.001715003463, deltaT = 2.003999949
Iteration 85, 4 moved objects, max delta = 0.0005995211932, deltaT = 1.947000027
Iteration 86, 2 moved objects, max delta = 0.000527701925, deltaT = 1.97300005
Iteration 87, 1 moved object, max delta = 0.0002489274943, deltaT = 1.927999973
Iteration 88, 1 moved object, max delta = 0.0002808005624, deltaT = 1.917999983
Iteration 89, 1 moved object, max delta = 4.175205378e-05, deltaT = 1.930999994
Iteration 90, 1 moved object, max delta = 0.0002032894193, deltaT = 1.929000139
Iteration 91, 2 moved objects, max delta = 0.0003329164763, deltaT = 1.924000025
Iteration 92, 2 moved objects, max delta = 0.0007366000478, deltaT = 1.984999895
Iteration 93, 0 moved object, max delta = 0, deltaT = 1.979000092
Total 93 iterations, 23682 moved objects, clustering performed in 180.506 s
Total time with loading: 182.0640001 s
