K-averages clustering of 13000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_3.matrix'
Loading data and computing initial values: 7.736999989 s (all future times given in seconds)
Iteration 1, 10028 moved objects, max delta = 0.01858973195, deltaT = 1.361999989
Iteration 83, 11 moved objects, max delta = 0.001220162136, deltaT = 1.33100009
Iteration 84, 13 moved objects, max delta = 0.002275636289, deltaT = 1.331999779
Iteration 85, 13 moved objects, max delta = 0.002752113078, deltaT = 1.330000162
Iteration 86, 9 moved objects, max delta = 0.002321518559, deltaT = 1.330999851
Iteration 87, 16 moved objects, max delta = 0.001960451171, deltaT = 1.32400012
Iteration 88, 19 moved objects, max delta = 0.002262425211, deltaT = 1.33100009
Iteration 89, 22 moved objects, max delta = 0.003150812399, deltaT = 1.330999851
Iteration 90, 23 moved objects, max delta = 0.004475171441, deltaT = 1.33100009
Iteration 91, 18 moved objects, max delta = 0.003115890188, deltaT = 1.330999851
Iteration 92, 22 moved objects, max delta = 0.003474054961, deltaT = 1.33100009
Iteration 93, 28 moved objects, max delta = 0.003553463661, deltaT = 1.33100009
Iteration 94, 36 moved objects, max delta = 0.004655472635, deltaT = 1.322000027
Iteration 95, 42 moved objects, max delta = 0.005398950792, deltaT = 1.330999851
Iteration 96, 53 moved objects, max delta = 0.008192345288, deltaT = 1.33100009
Iteration 97, 64 moved objects, max delta = 0.01186662382, deltaT = 1.330999851
Iteration 98, 70 moved objects, max delta = 0.01535686661, deltaT = 1.33100009
Iteration 99, 67 moved objects, max delta = 0.01315304765, deltaT = 1.33100009
Iteration 100, 61 moved objects, max delta = 0.01130875018, deltaT = 1.330999851
Iteration 101, 50 moved objects, max delta = 0.01241237585, deltaT = 1.33100009
Iteration 102, 59 moved objects, max delta = 0.01128791431, deltaT = 1.325000048
Iteration 103, 60 moved objects, max delta = 0.01191786987, deltaT = 1.332000017
Iteration 104, 59 moved objects, max delta = 0.01340687764, deltaT = 1.330999851
Iteration 105, 73 moved objects, max delta = 0.01483283049, deltaT = 1.328000069
Iteration 106, 68 moved objects, max delta = 0.01357502158, deltaT = 1.325000048
Iteration 107, 70 moved objects, max delta = 0.01168128477, deltaT = 1.330999851
Iteration 108, 75 moved objects, max delta = 0.01351155308, deltaT = 1.33100009
Iteration 109, 84 moved objects, max delta = 0.01790034813, deltaT = 1.33100009
Iteration 110, 64 moved objects, max delta = 0.01976232146, deltaT = 1.330999851
Iteration 111, 77 moved objects, max delta = 0.01364837068, deltaT = 1.33100009
Iteration 112, 82 moved objects, max delta = 0.01687191142, deltaT = 1.330999851
Iteration 113, 92 moved objects, max delta = 0.01592369433, deltaT = 1.33100009
Iteration 114, 92 moved objects, max delta = 0.01724481575, deltaT = 1.332000017
Iteration 115, 105 moved objects, max delta = 0.01892473883, deltaT = 1.33100009
Iteration 116, 111 moved objects, max delta = 0.01964448279, deltaT = 1.330999851
Iteration 117, 112 moved objects, max delta = 0.02102636153, deltaT = 1.33100009
Iteration 118, 103 moved objects, max delta = 0.02045748439, deltaT = 1.332000017
Iteration 119, 104 moved objects, max delta = 0.01894218026, deltaT = 1.332000017
Iteration 120, 109 moved objects, max delta = 0.01797804156, deltaT = 1.332000017
Iteration 121, 108 moved objects, max delta = 0.02341253387, deltaT = 1.332000017
Iteration 122, 116 moved objects, max delta = 0.01814690081, deltaT = 1.332000017
Iteration 123, 100 moved objects, max delta = 0.02101710221, deltaT = 1.331999779
Iteration 124, 119 moved objects, max delta = 0.01950167574, deltaT = 1.333000183
Iteration 125, 113 moved objects, max delta = 0.02418998947, deltaT = 1.332000017
Iteration 126, 94 moved objects, max delta = 0.02195361806, deltaT = 1.332000017
Iteration 127, 102 moved objects, max delta = 0.01550903392, deltaT = 1.332999945
Iteration 128, 95 moved objects, max delta = 0.01586247237, deltaT = 1.332999945
Iteration 129, 77 moved objects, max delta = 0.01362802363, deltaT = 1.332999945
Iteration 130, 72 moved objects, max delta = 0.0114285913, deltaT = 1.332999945
Iteration 131, 68 moved objects, max delta = 0.01396655294, deltaT = 1.333000183
Iteration 132, 73 moved objects, max delta = 0.01010021965, deltaT = 1.332999945
Iteration 133, 59 moved objects, max delta = 0.01061147958, deltaT = 1.332999945
Iteration 134, 47 moved objects, max delta = 0.007732539131, deltaT = 1.332999945
Iteration 135, 44 moved objects, max delta = 0.008635507277, deltaT = 1.334000111
Iteration 136, 49 moved objects, max delta = 0.007895955486, deltaT = 1.332999945
Iteration 137, 37 moved objects, max delta = 0.008800489296, deltaT = 1.332999945
Iteration 138, 28 moved objects, max delta = 0.005111187455, deltaT = 1.333000183
Iteration 139, 34 moved objects, max delta = 0.006235497002, deltaT = 1.333999872
Iteration 140, 25 moved objects, max delta = 0.00580707569, deltaT = 1.332999945
Iteration 141, 16 moved objects, max delta = 0.005124564889, deltaT = 1.334000111
Iteration 142, 14 moved objects, max delta = 0.002452813413, deltaT = 1.332999945
Iteration 143, 9 moved objects, max delta = 0.002212386608, deltaT = 1.334000111
Iteration 144, 8 moved objects, max delta = 0.001266180233, deltaT = 1.332999945
Iteration 145, 11 moved objects, max delta = 0.001747954376, deltaT = 1.333999872
Iteration 146, 8 moved objects, max delta = 0.003884035076, deltaT = 1.333000183
Iteration 147, 6 moved objects, max delta = 0.0004679446826, deltaT = 1.332999945
Iteration 148, 6 moved objects, max delta = 0.0008582865156, deltaT = 1.332000017
Iteration 149, 5 moved objects, max delta = 0.000921628695, deltaT = 1.332999945
Iteration 150, 4 moved objects, max delta = 0.001072525651, deltaT = 1.332999945
Iteration 151, 4 moved objects, max delta = 0.0008764429351, deltaT = 1.333000183
Iteration 152, 7 moved objects, max delta = 0.001511601069, deltaT = 1.332999945
Iteration 153, 6 moved objects, max delta = 0.001403231595, deltaT = 1.332999945
Iteration 154, 4 moved objects, max delta = 0.001795375403, deltaT = 1.332000017
Iteration 155, 5 moved objects, max delta = 0.001048392197, deltaT = 1.332999945
Iteration 156, 6 moved objects, max delta = 0.001365218941, deltaT = 1.332999945
Iteration 157, 13 moved objects, max delta = 0.002101953997, deltaT = 1.334000111
Iteration 158, 15 moved objects, max delta = 0.002995107373, deltaT = 1.332999945
Iteration 159, 12 moved objects, max delta = 0.004015735995, deltaT = 1.332999945
Iteration 160, 11 moved objects, max delta = 0.003506860003, deltaT = 1.332000017
Iteration 161, 17 moved objects, max delta = 0.002812860464, deltaT = 1.332000017
Iteration 162, 15 moved objects, max delta = 0.002963166359, deltaT = 1.333000183
Iteration 163, 16 moved objects, max delta = 0.002909337297, deltaT = 1.331999779
Iteration 164, 21 moved objects, max delta = 0.003643580432, deltaT = 1.332000017
Iteration 165, 27 moved objects, max delta = 0.005455531362, deltaT = 1.333000183
Iteration 166, 28 moved objects, max delta = 0.006038326874, deltaT = 1.332000017
Iteration 167, 40 moved objects, max delta = 0.006658043098, deltaT = 1.332999945
Iteration 168, 26 moved objects, max delta = 0.007137563315, deltaT = 1.33100009
Iteration 169, 25 moved objects, max delta = 0.004431838524, deltaT = 1.332999945
Iteration 170, 26 moved objects, max delta = 0.005163834678, deltaT = 1.332000017
Iteration 171, 22 moved objects, max delta = 0.00825352691, deltaT = 1.332000017
Iteration 172, 13 moved objects, max delta = 0.005748714056, deltaT = 1.332000017
Iteration 173, 8 moved objects, max delta = 0.002068661125, deltaT = 1.332999945
Iteration 174, 5 moved objects, max delta = 0.00125688672, deltaT = 1.332000017
Iteration 175, 4 moved objects, max delta = 0.0009804841876, deltaT = 1.332000017
Iteration 176, 5 moved objects, max delta = 0.001499798551, deltaT = 1.332000017
Iteration 177, 5 moved objects, max delta = 0.0007753506936, deltaT = 1.332000017
Iteration 178, 4 moved objects, max delta = 0.001363779735, deltaT = 1.332000017
Iteration 179, 1 moved object, max delta = 9.91222487e-05, deltaT = 1.332000017
Iteration 180, 0 moved object, max delta = 0, deltaT = 1.331999779
Total 180 iterations, 24557 moved objects, clustering performed in 239.6759999 s
Total time with loading: 247.425 s
