K-averages clustering of 11000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_1.matrix'
Loading data and computing initial values: 5.575000048 s (all future times given in seconds)
Iteration 1, 8467 moved objects, max delta = 0.02397788527, deltaT = 0.9880001545
Iteration 55, 11 moved objects, max delta = 0.003644329138, deltaT = 0.9560000896
Iteration 56, 13 moved objects, max delta = 0.00240649788, deltaT = 0.9470000267
Iteration 57, 14 moved objects, max delta = 0.002635420548, deltaT = 0.9099998474
Iteration 58, 11 moved objects, max delta = 0.002167874126, deltaT = 0.9110000134
Iteration 59, 10 moved objects, max delta = 0.002307294991, deltaT = 0.9140000343
Iteration 60, 10 moved objects, max delta = 0.003433035604, deltaT = 0.9119999409
Iteration 61, 9 moved objects, max delta = 0.003490364533, deltaT = 0.9100000858
Iteration 62, 11 moved objects, max delta = 0.004548012786, deltaT = 0.9449999332
Iteration 63, 14 moved objects, max delta = 0.004211275058, deltaT = 0.9550001621
Iteration 64, 18 moved objects, max delta = 0.004891647522, deltaT = 0.9549999237
Iteration 65, 16 moved objects, max delta = 0.006761240745, deltaT = 0.9560000896
Iteration 66, 11 moved objects, max delta = 0.002631218462, deltaT = 0.9539999962
Iteration 67, 9 moved objects, max delta = 0.00198679161, deltaT = 0.9549999237
Iteration 68, 6 moved objects, max delta = 0.002148132285, deltaT = 0.9560000896
Iteration 69, 7 moved objects, max delta = 0.001826942576, deltaT = 0.9539999962
Iteration 70, 5 moved objects, max delta = 0.001895829581, deltaT = 0.9549999237
Iteration 71, 2 moved objects, max delta = 0.001243616406, deltaT = 0.9549999237
Iteration 72, 2 moved objects, max delta = 0.0003044121738, deltaT = 0.9550001621
Iteration 73, 1 moved object, max delta = 3.652473521e-05, deltaT = 0.9549999237
Iteration 74, 1 moved object, max delta = 5.26124898e-05, deltaT = 0.9549999237
Iteration 75, 2 moved objects, max delta = 0.000541195245, deltaT = 0.9539999962
Iteration 76, 0 moved object, max delta = 0, deltaT = 0.9560000896
Total 76 iterations, 17093 moved objects, clustering performed in 72.49800014 s
Total time with loading: 78.08400011 s
