K-averages clustering of 11000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_1.matrix'
Loading data and computing initial values: 5.476000071 s (all future times given in seconds)
Iteration 1, 8477 moved objects, max delta = 0.02280100105, deltaT = 1.073999882
Iteration 64, 11 moved objects, max delta = 0.001616802106, deltaT = 0.9500000477
Iteration 65, 13 moved objects, max delta = 0.00266860223, deltaT = 0.9509999752
Iteration 66, 16 moved objects, max delta = 0.004007140989, deltaT = 0.9509999752
Iteration 67, 20 moved objects, max delta = 0.004466404309, deltaT = 0.9509999752
Iteration 68, 13 moved objects, max delta = 0.003558179425, deltaT = 0.9509999752
Iteration 69, 17 moved objects, max delta = 0.002608681312, deltaT = 0.9510002136
Iteration 70, 13 moved objects, max delta = 0.001602887424, deltaT = 0.9499998093
Iteration 71, 14 moved objects, max delta = 0.003322929113, deltaT = 0.9520001411
Iteration 72, 22 moved objects, max delta = 0.002791862826, deltaT = 0.9500000477
Iteration 73, 26 moved objects, max delta = 0.003994036846, deltaT = 0.9519999027
Iteration 74, 22 moved objects, max delta = 0.006308220239, deltaT = 0.9500000477
Iteration 75, 18 moved objects, max delta = 0.00532390088, deltaT = 0.9509999752
Iteration 76, 13 moved objects, max delta = 0.005801837484, deltaT = 0.9509999752
Iteration 77, 12 moved objects, max delta = 0.002191941896, deltaT = 0.9509999752
Iteration 78, 6 moved objects, max delta = 0.00224495366, deltaT = 0.9509999752
Iteration 79, 4 moved objects, max delta = 0.002887171956, deltaT = 0.9509999752
Iteration 80, 9 moved objects, max delta = 0.001694357554, deltaT = 0.9509999752
Iteration 81, 9 moved objects, max delta = 0.002494875021, deltaT = 0.9510002136
Iteration 82, 5 moved objects, max delta = 0.0008988060045, deltaT = 0.9509999752
Iteration 83, 3 moved objects, max delta = 0.000763919454, deltaT = 0.9509999752
Iteration 84, 4 moved objects, max delta = 0.0005040558379, deltaT = 0.9509999752
Iteration 85, 4 moved objects, max delta = 0.0006713899134, deltaT = 0.9519999027
Iteration 86, 5 moved objects, max delta = 0.001634097249, deltaT = 0.9500000477
Iteration 87, 3 moved objects, max delta = 0.001407168827, deltaT = 0.9519999027
Iteration 88, 4 moved objects, max delta = 0.0003725856417, deltaT = 0.9500000477
Iteration 89, 1 moved object, max delta = 0.001268773988, deltaT = 0.9520001411
Iteration 90, 0 moved object, max delta = 0, deltaT = 0.9509999752
Total 90 iterations, 20927 moved objects, clustering performed in 86.07500005 s
Total time with loading: 91.56700015 s
