K-averages clustering of 19000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_9.matrix'
Loading data and computing initial values: 471.8339999 s (all future times given in seconds)
Iteration 1, 14813 moved objects, max delta = 0.01661953766, deltaT = 121.175
Iteration 32, 28 moved objects, max delta = 0.004416723282, deltaT = 120.4460001
Iteration 33, 23 moved objects, max delta = 0.005028935536, deltaT = 120.7380002
Iteration 34, 20 moved objects, max delta = 0.00257452178, deltaT = 127.4809999
Iteration 35, 17 moved objects, max delta = 0.002270965428, deltaT = 117.9789999
Iteration 36, 16 moved objects, max delta = 0.00118115576, deltaT = 129.572
Iteration 37, 10 moved objects, max delta = 0.003523849816, deltaT = 122.6139998
Iteration 38, 9 moved objects, max delta = 0.0005589206214, deltaT = 115.779
Iteration 39, 4 moved objects, max delta = 0.0003890354392, deltaT = 128.273
Iteration 40, 9 moved objects, max delta = 0.0007451216845, deltaT = 120.6060002
Iteration 41, 6 moved objects, max delta = 0.000624443792, deltaT = 123.122
Iteration 42, 5 moved objects, max delta = 0.0009814190669, deltaT = 131.9320002
Iteration 43, 5 moved objects, max delta = 0.001194518432, deltaT = 135.2219999
Iteration 44, 9 moved objects, max delta = 0.001805428985, deltaT = 117.5440001
Iteration 45, 9 moved objects, max delta = 0.002642816389, deltaT = 118.197
Iteration 46, 9 moved objects, max delta = 0.001755009344, deltaT = 128.1140001
Iteration 47, 9 moved objects, max delta = 0.00167877665, deltaT = 123.6550002
Iteration 48, 9 moved objects, max delta = 0.001663068589, deltaT = 132.632
Iteration 49, 11 moved objects, max delta = 0.002169152395, deltaT = 117.279
Iteration 50, 20 moved objects, max delta = 0.001662422904, deltaT = 120.8299999
Iteration 51, 19 moved objects, max delta = 0.004018944849, deltaT = 124.773
Iteration 52, 19 moved objects, max delta = 0.003083741019, deltaT = 119.714
Iteration 53, 19 moved objects, max delta = 0.002569326716, deltaT = 128.1899998
Iteration 54, 15 moved objects, max delta = 0.001623745729, deltaT = 131.598
Iteration 55, 18 moved objects, max delta = 0.001553601823, deltaT = 133.6469998
Iteration 56, 20 moved objects, max delta = 0.00222595197, deltaT = 120.3610001
Iteration 57, 25 moved objects, max delta = 0.003422243993, deltaT = 122.382
Iteration 58, 25 moved objects, max delta = 0.002037768165, deltaT = 129.698
Iteration 59, 20 moved objects, max delta = 0.002750943275, deltaT = 122.6699998
Iteration 60, 20 moved objects, max delta = 0.001863435782, deltaT = 123.6789999
Iteration 61, 24 moved objects, max delta = 0.002108497825, deltaT = 130.4569998
Iteration 62, 16 moved objects, max delta = 0.001797424568, deltaT = 121.2639999
Iteration 63, 11 moved objects, max delta = 0.001303827957, deltaT = 140.3830001
Iteration 64, 12 moved objects, max delta = 0.001773682638, deltaT = 120.2360001
Iteration 65, 14 moved objects, max delta = 0.00178069559, deltaT = 125.921
Iteration 66, 11 moved objects, max delta = 0.002287741398, deltaT = 118.928
Iteration 67, 16 moved objects, max delta = 0.0015078131, deltaT = 139.9560001
Iteration 68, 12 moved objects, max delta = 0.002057698031, deltaT = 127.2390001
Iteration 69, 8 moved objects, max delta = 0.001493218669, deltaT = 127.7980001
Iteration 70, 10 moved objects, max delta = 0.001437934058, deltaT = 120.263
Iteration 71, 8 moved objects, max delta = 0.001178729276, deltaT = 119.5799999
Iteration 72, 7 moved objects, max delta = 0.001133259068, deltaT = 136.332
Iteration 73, 11 moved objects, max delta = 0.002661071669, deltaT = 126.312
Iteration 74, 10 moved objects, max delta = 0.001962059114, deltaT = 125.1789999
Iteration 75, 9 moved objects, max delta = 0.0006277773418, deltaT = 124.8310001
Iteration 76, 8 moved objects, max delta = 0.0008218979738, deltaT = 114.1369998
Iteration 77, 8 moved objects, max delta = 0.001998875088, deltaT = 128.187
Iteration 78, 10 moved objects, max delta = 0.0007720436547, deltaT = 120.471
Iteration 79, 10 moved objects, max delta = 0.001456097978, deltaT = 129.6900001
Iteration 80, 7 moved objects, max delta = 0.0007883032042, deltaT = 126.414
Iteration 81, 10 moved objects, max delta = 0.001793940825, deltaT = 119.063
Iteration 82, 7 moved objects, max delta = 0.001863489176, deltaT = 129.3569999
Iteration 83, 14 moved objects, max delta = 0.001603613383, deltaT = 122.2639999
Iteration 84, 18 moved objects, max delta = 0.003023364667, deltaT = 129.257
Iteration 85, 21 moved objects, max delta = 0.003992215873, deltaT = 111.8439999
Iteration 86, 19 moved objects, max delta = 0.002284656687, deltaT = 146.342
Iteration 87, 18 moved objects, max delta = 0.001768196023, deltaT = 122.2850001
Iteration 88, 13 moved objects, max delta = 0.001460253923, deltaT = 119.3300002
Iteration 89, 11 moved objects, max delta = 0.002594465574, deltaT = 827.674
Iteration 90, 17 moved objects, max delta = 0.002915589805, deltaT = 125.737
Iteration 91, 18 moved objects, max delta = 0.002358933319, deltaT = 121.6949999
Iteration 92, 19 moved objects, max delta = 0.003219391486, deltaT = 121.753
Iteration 93, 22 moved objects, max delta = 0.002774022068, deltaT = 134.148
Iteration 94, 27 moved objects, max delta = 0.00326808364, deltaT = 126.4469998
Iteration 95, 21 moved objects, max delta = 0.003525246197, deltaT = 123.6140001
Iteration 96, 25 moved objects, max delta = 0.003143896081, deltaT = 124.3549998
Iteration 97, 24 moved objects, max delta = 0.002485398246, deltaT = 479.9779999
Iteration 98, 22 moved objects, max delta = 0.001844297389, deltaT = 119.5049999
Iteration 99, 17 moved objects, max delta = 0.003064950305, deltaT = 121.697
Iteration 100, 17 moved objects, max delta = 0.001671866243, deltaT = 138.5740001
Iteration 101, 9 moved objects, max delta = 0.001468196173, deltaT = 116.9780002
Iteration 102, 11 moved objects, max delta = 0.0008596254584, deltaT = 132.388
Iteration 103, 8 moved objects, max delta = 0.001301941214, deltaT = 124.3720002
Iteration 104, 10 moved objects, max delta = 0.001172910462, deltaT = 129.7480001
Iteration 105, 10 moved objects, max delta = 0.001618305047, deltaT = 115.4789999
Iteration 106, 9 moved objects, max delta = 0.001957868876, deltaT = 116.487
Iteration 107, 10 moved objects, max delta = 0.001799496761, deltaT = 130.2319999
Iteration 108, 3 moved objects, max delta = 0.0006360724547, deltaT = 135.2820001
Iteration 109, 2 moved objects, max delta = 0.0005417983879, deltaT = 118.802
Iteration 110, 3 moved objects, max delta = 0.0001578364578, deltaT = 118.9220002
Iteration 111, 2 moved objects, max delta = 0.0001843150817, deltaT = 120.589
Iteration 112, 0 moved object, max delta = 0, deltaT = 139.2419999
Total 112 iterations, 25748 moved objects, clustering performed in 15079.077 s
Total time with loading: 15551.018 s
