K-averages clustering of 14000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_4.matrix'
Loading data and computing initial values: 8.911999941 s (all future times given in seconds)
Iteration 1, 10842 moved objects, max delta = 0.01848694285, deltaT = 1.628999949
Iteration 38, 43 moved objects, max delta = 0.006954857267, deltaT = 1.546000004
Iteration 39, 48 moved objects, max delta = 0.006810111008, deltaT = 1.546000004
Iteration 40, 54 moved objects, max delta = 0.009664660476, deltaT = 1.544999838
Iteration 41, 60 moved objects, max delta = 0.009818002305, deltaT = 1.546000004
Iteration 42, 69 moved objects, max delta = 0.009109700332, deltaT = 1.545000076
Iteration 43, 61 moved objects, max delta = 0.01144169127, deltaT = 1.545000076
Iteration 44, 73 moved objects, max delta = 0.01482044874, deltaT = 1.544999838
Iteration 45, 85 moved objects, max delta = 0.01748216067, deltaT = 1.513000011
Iteration 46, 76 moved objects, max delta = 0.01955636963, deltaT = 1.545000076
Iteration 47, 77 moved objects, max delta = 0.01633262336, deltaT = 1.54399991
Iteration 48, 85 moved objects, max delta = 0.01590303465, deltaT = 1.544000149
Iteration 49, 88 moved objects, max delta = 0.0179099181, deltaT = 1.545000076
Iteration 50, 85 moved objects, max delta = 0.01524771017, deltaT = 1.54399991
Iteration 51, 83 moved objects, max delta = 0.02054591947, deltaT = 1.545000076
Iteration 52, 74 moved objects, max delta = 0.01941039014, deltaT = 1.542999983
Iteration 53, 83 moved objects, max delta = 0.01877392071, deltaT = 1.544999838
Iteration 54, 92 moved objects, max delta = 0.02263300602, deltaT = 1.544000149
Iteration 55, 73 moved objects, max delta = 0.02228727643, deltaT = 1.544999838
Iteration 56, 84 moved objects, max delta = 0.01550483644, deltaT = 1.544000149
Iteration 57, 101 moved objects, max delta = 0.0193523725, deltaT = 1.54399991
Iteration 58, 94 moved objects, max delta = 0.02303915079, deltaT = 1.544000149
Iteration 59, 97 moved objects, max delta = 0.01791408653, deltaT = 1.54399991
Iteration 60, 107 moved objects, max delta = 0.01888241865, deltaT = 1.542999983
Iteration 61, 106 moved objects, max delta = 0.02021685302, deltaT = 1.54399991
Iteration 62, 114 moved objects, max delta = 0.01866166867, deltaT = 1.542999983
Iteration 63, 134 moved objects, max delta = 0.02136466275, deltaT = 1.544000149
Iteration 64, 134 moved objects, max delta = 0.02464116496, deltaT = 1.534999847
Iteration 65, 147 moved objects, max delta = 0.02272093293, deltaT = 1.503000021
Iteration 66, 155 moved objects, max delta = 0.02676123803, deltaT = 1.542999983
Iteration 67, 152 moved objects, max delta = 0.02402194332, deltaT = 1.542999983
Iteration 68, 146 moved objects, max delta = 0.02260365422, deltaT = 1.543000221
Iteration 69, 143 moved objects, max delta = 0.02112434568, deltaT = 1.541999817
Iteration 70, 150 moved objects, max delta = 0.02632570471, deltaT = 1.542000055
Iteration 71, 144 moved objects, max delta = 0.02778304256, deltaT = 1.54399991
Iteration 72, 130 moved objects, max delta = 0.03209443235, deltaT = 1.543000221
Iteration 73, 126 moved objects, max delta = 0.02540774466, deltaT = 1.541999817
Iteration 74, 116 moved objects, max delta = 0.01950055819, deltaT = 1.542999983
Iteration 75, 101 moved objects, max delta = 0.01954166938, deltaT = 1.542999983
Iteration 76, 98 moved objects, max delta = 0.01844645339, deltaT = 1.543000221
Iteration 77, 81 moved objects, max delta = 0.01311166481, deltaT = 1.497999907
Iteration 78, 62 moved objects, max delta = 0.01300991795, deltaT = 1.537999868
Iteration 79, 57 moved objects, max delta = 0.01080205537, deltaT = 1.545000076
Iteration 80, 61 moved objects, max delta = 0.008815310555, deltaT = 1.544000149
Iteration 81, 56 moved objects, max delta = 0.008614344509, deltaT = 1.544999838
Iteration 82, 52 moved objects, max delta = 0.01011006334, deltaT = 1.544000149
Iteration 83, 45 moved objects, max delta = 0.007293301807, deltaT = 1.544999838
Iteration 84, 32 moved objects, max delta = 0.004514781546, deltaT = 1.545000076
Iteration 85, 32 moved objects, max delta = 0.004161167822, deltaT = 1.546000004
Iteration 86, 29 moved objects, max delta = 0.003321326028, deltaT = 1.545000076
Iteration 87, 26 moved objects, max delta = 0.0032249271, deltaT = 1.544999838
Iteration 88, 24 moved objects, max delta = 0.003354510302, deltaT = 1.544000149
Iteration 89, 23 moved objects, max delta = 0.003197039066, deltaT = 1.546000004
Iteration 90, 17 moved objects, max delta = 0.002380692866, deltaT = 1.544999838
Iteration 91, 13 moved objects, max delta = 0.002436216527, deltaT = 1.545000076
Iteration 92, 9 moved objects, max delta = 0.002336967696, deltaT = 1.545000076
Iteration 93, 8 moved objects, max delta = 0.002205461708, deltaT = 1.544999838
Iteration 94, 5 moved objects, max delta = 0.001354304398, deltaT = 1.545000076
Iteration 95, 6 moved objects, max delta = 0.0004691247324, deltaT = 1.545000076
Iteration 96, 5 moved objects, max delta = 0.001863589637, deltaT = 1.54399991
Iteration 97, 2 moved objects, max delta = 0.0002075844865, deltaT = 1.545000076
Iteration 98, 7 moved objects, max delta = 0.0006060194555, deltaT = 1.54399991
Iteration 99, 8 moved objects, max delta = 0.002129331539, deltaT = 1.545000076
Iteration 100, 9 moved objects, max delta = 0.001692098212, deltaT = 1.54399991
Iteration 101, 6 moved objects, max delta = 0.001931132921, deltaT = 1.545000076
Iteration 102, 7 moved objects, max delta = 0.001068087876, deltaT = 1.545000076
Iteration 103, 6 moved objects, max delta = 0.002832927866, deltaT = 1.544999838
Iteration 104, 5 moved objects, max delta = 0.0009760159784, deltaT = 1.544000149
Iteration 105, 6 moved objects, max delta = 0.001285400013, deltaT = 1.544999838
Iteration 106, 9 moved objects, max delta = 0.001247582957, deltaT = 1.544000149
Iteration 107, 3 moved objects, max delta = 0.0006187243288, deltaT = 1.51699996
Iteration 108, 3 moved objects, max delta = 0.00116270578, deltaT = 1.513000011
Iteration 109, 2 moved objects, max delta = 0.0003388397925, deltaT = 1.496000051
Iteration 110, 0 moved object, max delta = 0, deltaT = 1.544999838
Total 110 iterations, 21817 moved objects, clustering performed in 169.9979999 s
Total time with loading: 178.9299998 s
