K-averages clustering of 14000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_4.matrix'
Loading data and computing initial values: 1.222000122 s (all future times given in seconds)
Iteration 1, 10812 moved objects, max delta = 0.0171617797, deltaT = 1.631000042
Iteration 62, 2 moved objects, max delta = 0.0002075844865, deltaT = 1.474999905
Iteration 63, 7 moved objects, max delta = 0.0006060194555, deltaT = 1.473999977
Iteration 64, 8 moved objects, max delta = 0.002129331539, deltaT = 1.470000029
Iteration 65, 9 moved objects, max delta = 0.001692098212, deltaT = 1.47300005
Iteration 66, 6 moved objects, max delta = 0.001931132921, deltaT = 1.470999956
Iteration 67, 7 moved objects, max delta = 0.001068087876, deltaT = 1.470999956
Iteration 68, 6 moved objects, max delta = 0.002832927866, deltaT = 1.511000156
Iteration 69, 5 moved objects, max delta = 0.0009760159784, deltaT = 1.478999853
Iteration 70, 6 moved objects, max delta = 0.001285400013, deltaT = 1.475000143
Iteration 71, 9 moved objects, max delta = 0.001247582957, deltaT = 1.471999884
Iteration 72, 3 moved objects, max delta = 0.0006187243288, deltaT = 1.476000071
Iteration 73, 3 moved objects, max delta = 0.00116270578, deltaT = 1.470000029
Iteration 74, 2 moved objects, max delta = 0.0003388397925, deltaT = 1.473999977
Iteration 75, 0 moved object, max delta = 0, deltaT = 1.513999939
Total 75 iterations, 22042 moved objects, clustering performed in 111.464 s
Total time with loading: 112.6860001 s
