K-averages clustering of 10000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_0.matrix'
Loading data and computing initial values: 9.388999939 s (all future times given in seconds)
Iteration 1, 7693 moved objects, max delta = 0.02497168189, deltaT = 0.7999999523
Iteration 33, 67 moved objects, max delta = 0.01792444749, deltaT = 0.7890000343
Iteration 34, 63 moved objects, max delta = 0.02512728348, deltaT = 0.7880001068
Iteration 35, 64 moved objects, max delta = 0.0248223302, deltaT = 0.7879998684
Iteration 36, 57 moved objects, max delta = 0.02148956901, deltaT = 0.7890000343
Iteration 37, 46 moved objects, max delta = 0.01656154207, deltaT = 0.7890000343
Iteration 38, 46 moved objects, max delta = 0.01879090637, deltaT = 0.7880001068
Iteration 39, 55 moved objects, max delta = 0.01652402841, deltaT = 0.7890000343
Iteration 40, 61 moved objects, max delta = 0.02038532313, deltaT = 0.7889997959
Iteration 41, 73 moved objects, max delta = 0.0187714876, deltaT = 0.7880001068
Iteration 42, 88 moved objects, max delta = 0.02766778695, deltaT = 0.7890000343
Iteration 43, 83 moved objects, max delta = 0.03055261954, deltaT = 0.7699999809
Iteration 44, 81 moved objects, max delta = 0.02266570156, deltaT = 0.756000042
Iteration 45, 71 moved objects, max delta = 0.02525343492, deltaT = 0.75
Iteration 46, 62 moved objects, max delta = 0.02580854919, deltaT = 0.751999855
Iteration 47, 55 moved objects, max delta = 0.01818466032, deltaT = 0.7690000534
Iteration 48, 51 moved objects, max delta = 0.01750332017, deltaT = 0.7880001068
Iteration 49, 40 moved objects, max delta = 0.01536348891, deltaT = 0.7899999619
Iteration 50, 44 moved objects, max delta = 0.01005378678, deltaT = 0.7590000629
Iteration 51, 50 moved objects, max delta = 0.01420952429, deltaT = 0.7509999275
Iteration 52, 50 moved objects, max delta = 0.01203134786, deltaT = 0.7599999905
Iteration 53, 49 moved objects, max delta = 0.01388044451, deltaT = 0.75
Iteration 54, 51 moved objects, max delta = 0.01352794762, deltaT = 0.75
Iteration 55, 50 moved objects, max delta = 0.01566416071, deltaT = 0.7690000534
Iteration 56, 46 moved objects, max delta = 0.01500200359, deltaT = 0.7899999619
Iteration 57, 45 moved objects, max delta = 0.01249949589, deltaT = 0.7879998684
Iteration 58, 21 moved objects, max delta = 0.009607394443, deltaT = 0.7890000343
Iteration 59, 17 moved objects, max delta = 0.005417433005, deltaT = 0.7880001068
Iteration 60, 19 moved objects, max delta = 0.003990542165, deltaT = 0.7879998684
Iteration 61, 17 moved objects, max delta = 0.005707607124, deltaT = 0.7880001068
Iteration 62, 15 moved objects, max delta = 0.005317307686, deltaT = 0.7879998684
Iteration 63, 20 moved objects, max delta = 0.006264593368, deltaT = 0.7880001068
Iteration 64, 13 moved objects, max delta = 0.005029343891, deltaT = 0.7869999409
Iteration 65, 11 moved objects, max delta = 0.004883407518, deltaT = 0.7880001068
Iteration 66, 4 moved objects, max delta = 0.002279732422, deltaT = 0.7869999409
Iteration 67, 1 moved object, max delta = 0.0003078677685, deltaT = 0.7880001068
Iteration 68, 2 moved objects, max delta = 0.0002058434489, deltaT = 0.7869999409
Iteration 69, 3 moved objects, max delta = 0.0004791001839, deltaT = 0.7879998684
Iteration 70, 3 moved objects, max delta = 0.0008058496724, deltaT = 0.7870001793
Iteration 71, 0 moved object, max delta = 0, deltaT = 0.7879998684
Total 71 iterations, 15801 moved objects, clustering performed in 55.57299995 s
Total time with loading: 64.96199989 s
