K-averages clustering of 10000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_0.matrix'
Loading data and computing initial values: 0.6240000725 s (all future times given in seconds)
Iteration 1, 7691 moved objects, max delta = 0.02028612019, deltaT = 0.7749998569
Iteration 41, 58 moved objects, max delta = 0.01328987732, deltaT = 0.7509999275
Iteration 42, 60 moved objects, max delta = 0.01369532637, deltaT = 0.7509999275
Iteration 43, 56 moved objects, max delta = 0.01963936566, deltaT = 0.7510001659
Iteration 44, 49 moved objects, max delta = 0.01993666827, deltaT = 0.7539999485
Iteration 45, 51 moved objects, max delta = 0.01486634295, deltaT = 0.753000021
Iteration 46, 52 moved objects, max delta = 0.009074626826, deltaT = 0.75
Iteration 47, 74 moved objects, max delta = 0.01200502031, deltaT = 0.753000021
Iteration 48, 85 moved objects, max delta = 0.02188021775, deltaT = 0.754999876
Iteration 49, 76 moved objects, max delta = 0.01945406025, deltaT = 0.75
Iteration 50, 79 moved objects, max delta = 0.02258419645, deltaT = 0.753000021
Iteration 51, 67 moved objects, max delta = 0.02542064606, deltaT = 0.753000021
Iteration 52, 73 moved objects, max delta = 0.01350545657, deltaT = 0.753000021
Iteration 53, 66 moved objects, max delta = 0.0153800458, deltaT = 0.751999855
Iteration 54, 55 moved objects, max delta = 0.01529834108, deltaT = 0.7829999924
Iteration 55, 56 moved objects, max delta = 0.01781799488, deltaT = 0.7540001869
Iteration 56, 57 moved objects, max delta = 0.0126682899, deltaT = 0.7589998245
Iteration 57, 45 moved objects, max delta = 0.01530401274, deltaT = 0.7570002079
Iteration 58, 38 moved objects, max delta = 0.01148504935, deltaT = 0.751999855
Iteration 59, 33 moved objects, max delta = 0.01067160596, deltaT = 0.7720000744
Iteration 60, 44 moved objects, max delta = 0.009906480007, deltaT = 0.7849998474
Iteration 61, 35 moved objects, max delta = 0.01079557537, deltaT = 0.7550001144
Iteration 62, 36 moved objects, max delta = 0.008335940381, deltaT = 0.7490000725
Iteration 63, 31 moved objects, max delta = 0.009590918273, deltaT = 0.7520000935
Iteration 64, 31 moved objects, max delta = 0.008717042375, deltaT = 0.751999855
Iteration 65, 30 moved objects, max delta = 0.007902263742, deltaT = 0.75
Iteration 66, 20 moved objects, max delta = 0.009731852788, deltaT = 0.7580001354
Iteration 67, 24 moved objects, max delta = 0.00630628567, deltaT = 0.7839999199
Iteration 68, 22 moved objects, max delta = 0.006506102144, deltaT = 0.7509999275
Iteration 69, 19 moved objects, max delta = 0.006332071127, deltaT = 0.7539999485
Iteration 70, 22 moved objects, max delta = 0.002817868773, deltaT = 0.7550001144
Iteration 71, 17 moved objects, max delta = 0.005379083604, deltaT = 0.753000021
Iteration 72, 17 moved objects, max delta = 0.005397294478, deltaT = 0.7799999714
Iteration 73, 27 moved objects, max delta = 0.00589852251, deltaT = 0.7850000858
Iteration 74, 24 moved objects, max delta = 0.005995895218, deltaT = 0.7839999199
Iteration 75, 28 moved objects, max delta = 0.006723277547, deltaT = 0.7850000858
Iteration 76, 31 moved objects, max delta = 0.006963579544, deltaT = 0.7849998474
Iteration 77, 31 moved objects, max delta = 0.01102952971, deltaT = 0.7699999809
Iteration 78, 21 moved objects, max delta = 0.009086228638, deltaT = 0.7520000935
Iteration 79, 25 moved objects, max delta = 0.007064880488, deltaT = 0.7520000935
Iteration 80, 35 moved objects, max delta = 0.0101593555, deltaT = 0.7489998341
Iteration 81, 35 moved objects, max delta = 0.01273859594, deltaT = 0.7590000629
Iteration 82, 22 moved objects, max delta = 0.009283147858, deltaT = 0.7599999905
Iteration 83, 26 moved objects, max delta = 0.006226862958, deltaT = 0.7509999275
Iteration 84, 24 moved objects, max delta = 0.004896989065, deltaT = 0.753000021
Iteration 85, 24 moved objects, max delta = 0.005846534108, deltaT = 0.7510001659
Iteration 86, 20 moved objects, max delta = 0.003049565505, deltaT = 0.75
Iteration 87, 17 moved objects, max delta = 0.003497627602, deltaT = 0.7509999275
Iteration 88, 13 moved objects, max delta = 0.006065633185, deltaT = 0.75
Iteration 89, 13 moved objects, max delta = 0.00382176035, deltaT = 0.7490000725
Iteration 90, 11 moved objects, max delta = 0.002546684596, deltaT = 0.7509999275
Iteration 91, 10 moved objects, max delta = 0.002745347928, deltaT = 0.7509999275
Iteration 92, 8 moved objects, max delta = 0.001564633818, deltaT = 0.75
Iteration 93, 10 moved objects, max delta = 0.001373608673, deltaT = 0.7539999485
Iteration 94, 8 moved objects, max delta = 0.001095245466, deltaT = 0.7490000725
Iteration 95, 5 moved objects, max delta = 0.00173094164, deltaT = 0.7490000725
Iteration 96, 6 moved objects, max delta = 0.002126044473, deltaT = 0.7509999275
Iteration 97, 6 moved objects, max delta = 0.002592312992, deltaT = 0.7509999275
Iteration 98, 3 moved objects, max delta = 0.0004950617645, deltaT = 0.7510001659
Iteration 99, 1 moved object, max delta = 0.000103231387, deltaT = 0.7509999275
Iteration 100, 1 moved object, max delta = 0.0002714014742, deltaT = 0.7490000725
Iteration 101, 1 moved object, max delta = 1.860329276e-05, deltaT = 0.751999855
Iteration 102, 0 moved object, max delta = 0, deltaT = 0.7510001659
Total 102 iterations, 17128 moved objects, clustering performed in 77.171 s
Total time with loading: 77.79500008 s
