K-averages clustering of 12000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_2.matrix'
Loading data and computing initial values: 0.862000227 s (all future times given in seconds)
Iteration 1, 9262 moved objects, max delta = 0.03003586476, deltaT = 1.184999943
Iteration 53, 25 moved objects, max delta = 0.009014961964, deltaT = 1.085000038
Iteration 54, 18 moved objects, max delta = 0.003679666619, deltaT = 1.085999966
Iteration 55, 16 moved objects, max delta = 0.003619346568, deltaT = 1.086999893
Iteration 56, 13 moved objects, max delta = 0.003248694072, deltaT = 1.083000183
Iteration 57, 20 moved objects, max delta = 0.002804419536, deltaT = 1.120999813
Iteration 58, 25 moved objects, max delta = 0.00364000164, deltaT = 1.083000183
Iteration 59, 29 moved objects, max delta = 0.005113871886, deltaT = 1.082000017
Iteration 60, 27 moved objects, max delta = 0.005454196004, deltaT = 1.083999872
Iteration 61, 31 moved objects, max delta = 0.005558853839, deltaT = 1.08100009
Iteration 62, 24 moved objects, max delta = 0.006929529281, deltaT = 1.083999872
Iteration 63, 18 moved objects, max delta = 0.006059653943, deltaT = 1.082000017
Iteration 64, 12 moved objects, max delta = 0.003112420436, deltaT = 1.082999945
Iteration 65, 14 moved objects, max delta = 0.002296494249, deltaT = 1.087000132
Iteration 66, 12 moved objects, max delta = 0.002460218214, deltaT = 1.082999945
Iteration 67, 9 moved objects, max delta = 0.002918914239, deltaT = 1.082999945
Iteration 68, 8 moved objects, max delta = 0.001603092075, deltaT = 1.084000111
Iteration 69, 8 moved objects, max delta = 0.001802583423, deltaT = 1.088000059
Iteration 70, 12 moved objects, max delta = 0.002397118161, deltaT = 1.081999779
Iteration 71, 12 moved objects, max delta = 0.002406974581, deltaT = 1.087000132
Iteration 72, 16 moved objects, max delta = 0.003704265833, deltaT = 1.082999945
Iteration 73, 18 moved objects, max delta = 0.006107109723, deltaT = 1.084000111
Iteration 74, 17 moved objects, max delta = 0.002208451901, deltaT = 1.118999958
Iteration 75, 20 moved objects, max delta = 0.004541062709, deltaT = 1.090000153
Iteration 76, 22 moved objects, max delta = 0.004006949867, deltaT = 1.0849998
Iteration 77, 25 moved objects, max delta = 0.005730636427, deltaT = 1.084000111
Iteration 78, 28 moved objects, max delta = 0.005306474666, deltaT = 1.08100009
Iteration 79, 24 moved objects, max delta = 0.004220857844, deltaT = 1.082999945
Iteration 80, 27 moved objects, max delta = 0.004702319635, deltaT = 1.080999851
Iteration 81, 27 moved objects, max delta = 0.005949511147, deltaT = 1.08100009
Iteration 82, 21 moved objects, max delta = 0.005614517366, deltaT = 1.082000017
Iteration 83, 23 moved objects, max delta = 0.005082068684, deltaT = 1.078999996
Iteration 84, 17 moved objects, max delta = 0.004239788868, deltaT = 1.082999945
Iteration 85, 16 moved objects, max delta = 0.001896348073, deltaT = 1.085000038
Iteration 86, 20 moved objects, max delta = 0.003618976125, deltaT = 1.082000017
Iteration 87, 24 moved objects, max delta = 0.002556515771, deltaT = 1.08100009
Iteration 88, 26 moved objects, max delta = 0.005868216695, deltaT = 1.083999872
Iteration 89, 27 moved objects, max delta = 0.005432011117, deltaT = 1.082999945
Iteration 90, 27 moved objects, max delta = 0.004746590336, deltaT = 1.084000111
Iteration 91, 26 moved objects, max delta = 0.00552439435, deltaT = 1.082000017
Iteration 92, 21 moved objects, max delta = 0.004400272299, deltaT = 1.083999872
Iteration 93, 17 moved objects, max delta = 0.004339772502, deltaT = 1.094000101
Iteration 94, 13 moved objects, max delta = 0.004107907055, deltaT = 1.131000042
Iteration 95, 9 moved objects, max delta = 0.00243904399, deltaT = 1.131999969
Iteration 96, 10 moved objects, max delta = 0.001706538617, deltaT = 1.131999969
Iteration 97, 9 moved objects, max delta = 0.001918641548, deltaT = 1.092000008
Iteration 98, 9 moved objects, max delta = 0.00246022382, deltaT = 1.088000059
Iteration 99, 13 moved objects, max delta = 0.001325441125, deltaT = 1.085000038
Iteration 100, 11 moved objects, max delta = 0.003216191666, deltaT = 1.080999851
Iteration 101, 10 moved objects, max delta = 0.003397025745, deltaT = 1.082000017
Iteration 102, 13 moved objects, max delta = 0.002420530522, deltaT = 1.085000038
Iteration 103, 14 moved objects, max delta = 0.003595513964, deltaT = 1.082999945
Iteration 104, 13 moved objects, max delta = 0.002716611462, deltaT = 1.084000111
Iteration 105, 19 moved objects, max delta = 0.003259492026, deltaT = 1.082000017
Iteration 106, 21 moved objects, max delta = 0.004160594525, deltaT = 1.080999851
Iteration 107, 13 moved objects, max delta = 0.004128918246, deltaT = 1.084000111
Iteration 108, 13 moved objects, max delta = 0.002484303509, deltaT = 1.083999872
Iteration 109, 11 moved objects, max delta = 0.003446848336, deltaT = 1.080000162
Iteration 110, 12 moved objects, max delta = 0.003126912618, deltaT = 1.085000038
Iteration 111, 15 moved objects, max delta = 0.004404435791, deltaT = 1.081999779
Iteration 112, 13 moved objects, max delta = 0.001728312811, deltaT = 1.084000111
Iteration 113, 12 moved objects, max delta = 0.002254143359, deltaT = 1.084000111
Iteration 114, 14 moved objects, max delta = 0.003599694436, deltaT = 1.082999945
Iteration 115, 15 moved objects, max delta = 0.003993734801, deltaT = 1.085999966
Iteration 116, 14 moved objects, max delta = 0.002933419836, deltaT = 1.075999975
Iteration 117, 17 moved objects, max delta = 0.002673626165, deltaT = 1.08100009
Iteration 118, 11 moved objects, max delta = 0.003380129319, deltaT = 1.082000017
Iteration 119, 10 moved objects, max delta = 0.001543012338, deltaT = 1.083999872
Iteration 120, 10 moved objects, max delta = 0.002294711963, deltaT = 1.08100009
Iteration 121, 10 moved objects, max delta = 0.00168667944, deltaT = 1.083999872
Iteration 122, 8 moved objects, max delta = 0.003439395815, deltaT = 1.082999945
Iteration 123, 2 moved objects, max delta = 0.0009414616876, deltaT = 1.086000204
Iteration 124, 0 moved object, max delta = 0, deltaT = 1.086999893
Total 124 iterations, 21678 moved objects, clustering performed in 135.8339999 s
Total time with loading: 136.6960001 s
