K-averages clustering of 16000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_6.matrix'
Loading data and computing initial values: 1.57400012 s (all future times given in seconds)
Iteration 1, 12402 moved objects, max delta = 0.01906503326, deltaT = 2.005999804
Iteration 50, 17 moved objects, max delta = 0.00216459429, deltaT = 1.93200016
Iteration 51, 12 moved objects, max delta = 0.003305161852, deltaT = 1.928999901
Iteration 52, 16 moved objects, max delta = 0.001824695052, deltaT = 1.93200016
Iteration 53, 19 moved objects, max delta = 0.003228460963, deltaT = 1.976999998
Iteration 54, 20 moved objects, max delta = 0.005074261082, deltaT = 2.019999981
Iteration 55, 21 moved objects, max delta = 0.005316722538, deltaT = 1.961999893
Iteration 56, 17 moved objects, max delta = 0.004385123839, deltaT = 1.940999985
Iteration 57, 14 moved objects, max delta = 0.002816762456, deltaT = 1.97300005
Iteration 58, 16 moved objects, max delta = 0.002380774043, deltaT = 1.937999964
Iteration 59, 18 moved objects, max delta = 0.003323593405, deltaT = 2.019000053
Iteration 60, 22 moved objects, max delta = 0.00475181015, deltaT = 1.928999901
Iteration 61, 22 moved objects, max delta = 0.003263158571, deltaT = 1.957999945
Iteration 62, 23 moved objects, max delta = 0.003438595274, deltaT = 1.944000006
Iteration 63, 18 moved objects, max delta = 0.004617791572, deltaT = 1.964000225
Iteration 64, 16 moved objects, max delta = 0.005201220621, deltaT = 1.927999973
Iteration 65, 10 moved objects, max delta = 0.002562530983, deltaT = 1.926999807
Iteration 66, 10 moved objects, max delta = 0.001457906606, deltaT = 1.934000015
Iteration 67, 6 moved objects, max delta = 0.0009532152792, deltaT = 1.926000118
Iteration 68, 4 moved objects, max delta = 0.001956380995, deltaT = 1.933000088
Iteration 69, 4 moved objects, max delta = 0.0009222840245, deltaT = 1.931999922
Iteration 70, 4 moved objects, max delta = 0.0002580740955, deltaT = 1.930000067
Iteration 71, 3 moved objects, max delta = 0.001254706355, deltaT = 1.930999994
Iteration 72, 1 moved object, max delta = 0.0002144615952, deltaT = 1.955999851
Iteration 73, 1 moved object, max delta = 2.215437093e-05, deltaT = 1.996000051
Iteration 74, 1 moved object, max delta = 0.0001648852574, deltaT = 2.01699996
Iteration 75, 1 moved object, max delta = 8.931783127e-05, deltaT = 1.983999968
Iteration 76, 1 moved object, max delta = 1.448452624e-05, deltaT = 1.93200016
Iteration 77, 0 moved object, max delta = 0, deltaT = 1.96999979
Total 77 iterations, 22984 moved objects, clustering performed in 150.9569998 s
Total time with loading: 152.5309999 s
