K-averages clustering of 12000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_2.matrix'
Loading data and computing initial values: 0.864000082 s (all future times given in seconds)
Iteration 1, 9253 moved objects, max delta = 0.02250157797, deltaT = 1.14199996
Iteration 26, 24 moved objects, max delta = 0.00578956737, deltaT = 1.084000111
Iteration 27, 21 moved objects, max delta = 0.006425338453, deltaT = 1.085999966
Iteration 28, 19 moved objects, max delta = 0.004004727159, deltaT = 1.085999966
Iteration 29, 21 moved objects, max delta = 0.003859746494, deltaT = 1.084000111
Iteration 30, 14 moved objects, max delta = 0.005193148958, deltaT = 1.083999872
Iteration 31, 27 moved objects, max delta = 0.004867918456, deltaT = 1.08100009
Iteration 32, 29 moved objects, max delta = 0.004108105299, deltaT = 1.082999945
Iteration 33, 26 moved objects, max delta = 0.006134831426, deltaT = 1.084000111
Iteration 34, 23 moved objects, max delta = 0.007466684623, deltaT = 1.101999998
Iteration 35, 16 moved objects, max delta = 0.004670930405, deltaT = 1.133999825
Iteration 36, 14 moved objects, max delta = 0.002169153035, deltaT = 1.088999987
Iteration 37, 14 moved objects, max delta = 0.002628875811, deltaT = 1.084000111
Iteration 38, 9 moved objects, max delta = 0.00221076793, deltaT = 1.092000008
Iteration 39, 7 moved objects, max delta = 0.002112238167, deltaT = 1.088000059
Iteration 40, 10 moved objects, max delta = 0.002319127415, deltaT = 1.082999945
Iteration 41, 11 moved objects, max delta = 0.00212321664, deltaT = 1.080999851
Iteration 42, 14 moved objects, max delta = 0.002089598707, deltaT = 1.083000183
Iteration 43, 17 moved objects, max delta = 0.003704265833, deltaT = 1.0849998
Iteration 44, 18 moved objects, max delta = 0.006107109723, deltaT = 1.080000162
Iteration 45, 14 moved objects, max delta = 0.003609720554, deltaT = 1.10800004
Iteration 46, 20 moved objects, max delta = 0.00368645881, deltaT = 1.100999832
Iteration 47, 22 moved objects, max delta = 0.003812680665, deltaT = 1.087000132
Iteration 48, 26 moved objects, max delta = 0.00465604443, deltaT = 1.082000017
Iteration 49, 24 moved objects, max delta = 0.006949988813, deltaT = 1.082999945
Iteration 50, 27 moved objects, max delta = 0.006141939688, deltaT = 1.082999945
Iteration 51, 26 moved objects, max delta = 0.00465278141, deltaT = 1.088999987
Iteration 52, 26 moved objects, max delta = 0.006608429545, deltaT = 1.085999966
Iteration 53, 23 moved objects, max delta = 0.005078329724, deltaT = 1.08100009
Iteration 54, 21 moved objects, max delta = 0.005453490602, deltaT = 1.084000111
Iteration 55, 17 moved objects, max delta = 0.004296184742, deltaT = 1.079999924
Iteration 56, 17 moved objects, max delta = 0.003325835417, deltaT = 1.082999945
Iteration 57, 20 moved objects, max delta = 0.003226098822, deltaT = 1.082999945
Iteration 58, 24 moved objects, max delta = 0.005059354132, deltaT = 1.083000183
Iteration 59, 29 moved objects, max delta = 0.004853776154, deltaT = 1.081999779
Iteration 60, 27 moved objects, max delta = 0.005332498978, deltaT = 1.116000175
Iteration 61, 27 moved objects, max delta = 0.005341380811, deltaT = 1.131999969
Iteration 62, 26 moved objects, max delta = 0.00553133876, deltaT = 1.118000031
Iteration 63, 21 moved objects, max delta = 0.005142205951, deltaT = 1.085999966
Iteration 64, 16 moved objects, max delta = 0.004335636557, deltaT = 1.132999897
Iteration 65, 11 moved objects, max delta = 0.003668138319, deltaT = 1.116000175
Iteration 66, 11 moved objects, max delta = 0.002147026871, deltaT = 1.119999886
Iteration 67, 10 moved objects, max delta = 0.001796135525, deltaT = 1.118000031
Iteration 68, 11 moved objects, max delta = 0.001744905217, deltaT = 1.086999893
Iteration 69, 8 moved objects, max delta = 0.002168747241, deltaT = 1.084000111
Iteration 70, 12 moved objects, max delta = 0.001462705151, deltaT = 1.083999872
Iteration 71, 12 moved objects, max delta = 0.003067700914, deltaT = 1.082000017
Iteration 72, 11 moved objects, max delta = 0.002933790432, deltaT = 1.080000162
Iteration 73, 12 moved objects, max delta = 0.002444701454, deltaT = 1.085999966
Iteration 74, 14 moved objects, max delta = 0.003324958762, deltaT = 1.083999872
Iteration 75, 9 moved objects, max delta = 0.002782624444, deltaT = 1.093000174
Iteration 76, 15 moved objects, max delta = 0.001784113124, deltaT = 1.116999865
Iteration 77, 24 moved objects, max delta = 0.003232857419, deltaT = 1.084000111
Iteration 78, 16 moved objects, max delta = 0.004956147043, deltaT = 1.121999979
Iteration 79, 11 moved objects, max delta = 0.00419771301, deltaT = 1.131999969
Iteration 80, 13 moved objects, max delta = 0.004258124411, deltaT = 1.128000021
Iteration 81, 15 moved objects, max delta = 0.002610842919, deltaT = 1.095000029
Iteration 82, 15 moved objects, max delta = 0.003950681849, deltaT = 1.112999916
Iteration 83, 14 moved objects, max delta = 0.003356613682, deltaT = 1.088000059
Iteration 84, 12 moved objects, max delta = 0.002254143359, deltaT = 1.085999966
Iteration 85, 14 moved objects, max delta = 0.003599694436, deltaT = 1.084000111
Iteration 86, 15 moved objects, max delta = 0.003993734801, deltaT = 1.085999966
Iteration 87, 14 moved objects, max delta = 0.002933419836, deltaT = 1.090999842
Iteration 88, 17 moved objects, max delta = 0.002673626165, deltaT = 1.125
Iteration 89, 11 moved objects, max delta = 0.003380129319, deltaT = 1.10800004
Iteration 90, 10 moved objects, max delta = 0.001543012338, deltaT = 1.097000122
Iteration 91, 10 moved objects, max delta = 0.002294711963, deltaT = 1.128999949
Iteration 92, 10 moved objects, max delta = 0.00168667944, deltaT = 1.131999969
Iteration 93, 8 moved objects, max delta = 0.003439395815, deltaT = 1.131999969
Iteration 94, 2 moved objects, max delta = 0.0009414616876, deltaT = 1.117000103
Iteration 95, 0 moved object, max delta = 0, deltaT = 1.090999842
Total 95 iterations, 16823 moved objects, clustering performed in 104.3039999 s
Total time with loading: 105.168 s
