K-averages clustering of 12000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_2.matrix'
Loading data and computing initial values: 0.8609998226 s (all future times given in seconds)
Iteration 1, 9187 moved objects, max delta = 0.01820270584, deltaT = 1.146000147
Iteration 105, 12 moved objects, max delta = 0.003126912618, deltaT = 1.113000154
Iteration 106, 15 moved objects, max delta = 0.004404435791, deltaT = 1.110999823
Iteration 107, 13 moved objects, max delta = 0.001728312811, deltaT = 1.092000008
Iteration 108, 12 moved objects, max delta = 0.002254143359, deltaT = 1.082999945
Iteration 109, 14 moved objects, max delta = 0.003599694436, deltaT = 1.125
Iteration 110, 15 moved objects, max delta = 0.003993734801, deltaT = 1.117000103
Iteration 111, 14 moved objects, max delta = 0.002933419836, deltaT = 1.120000124
Iteration 112, 17 moved objects, max delta = 0.002673626165, deltaT = 1.087999821
Iteration 113, 11 moved objects, max delta = 0.003380129319, deltaT = 1.085999966
Iteration 114, 10 moved objects, max delta = 0.001543012338, deltaT = 1.093000174
Iteration 115, 10 moved objects, max delta = 0.002294711963, deltaT = 1.087999821
Iteration 116, 10 moved objects, max delta = 0.00168667944, deltaT = 1.08100009
Iteration 117, 8 moved objects, max delta = 0.003439395815, deltaT = 1.088000059
Iteration 118, 2 moved objects, max delta = 0.0009414616876, deltaT = 1.085000038
Iteration 119, 0 moved object, max delta = 0, deltaT = 1.082000017
Total 119 iterations, 19935 moved objects, clustering performed in 129.8430002 s
Total time with loading: 130.704 s
