K-averages clustering of 19000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_9.matrix'
Loading data and computing initial values: 512.3799999 s (all future times given in seconds)
Iteration 1, 14809 moved objects, max delta = 0.01639176566, deltaT = 128.135
Iteration 52, 42 moved objects, max delta = 0.005194371966, deltaT = 122.569
Iteration 53, 52 moved objects, max delta = 0.00551224448, deltaT = 124.1029999
Iteration 54, 46 moved objects, max delta = 0.00856751532, deltaT = 143.5310001
Iteration 55, 50 moved objects, max delta = 0.007981187499, deltaT = 132.4529998
Iteration 56, 47 moved objects, max delta = 0.008113962623, deltaT = 127.3439999
Iteration 57, 52 moved objects, max delta = 0.007509390066, deltaT = 130.4200001
Iteration 58, 52 moved objects, max delta = 0.008163945415, deltaT = 127.3859999
Iteration 59, 45 moved objects, max delta = 0.008352509988, deltaT = 135.546
Iteration 60, 40 moved objects, max delta = 0.007093893537, deltaT = 136.096
Iteration 61, 36 moved objects, max delta = 0.005198934834, deltaT = 136.609
Iteration 62, 41 moved objects, max delta = 0.004185806849, deltaT = 124.984
Iteration 63, 38 moved objects, max delta = 0.00472130165, deltaT = 135.7130001
Iteration 64, 36 moved objects, max delta = 0.003101698527, deltaT = 125.527
Iteration 65, 30 moved objects, max delta = 0.002795279946, deltaT = 126.97
Iteration 66, 29 moved objects, max delta = 0.003239992202, deltaT = 142.063
Iteration 67, 36 moved objects, max delta = 0.003190306837, deltaT = 119.6590002
Iteration 68, 29 moved objects, max delta = 0.005492616116, deltaT = 128.9940002
Iteration 69, 28 moved objects, max delta = 0.00331326548, deltaT = 124.5779998
Iteration 70, 21 moved objects, max delta = 0.002742512373, deltaT = 132.845
Iteration 71, 15 moved objects, max delta = 0.002044961086, deltaT = 127.0190001
Iteration 72, 18 moved objects, max delta = 0.002122602211, deltaT = 141.5799999
Iteration 73, 10 moved objects, max delta = 0.002744152792, deltaT = 124.444
Iteration 74, 11 moved objects, max delta = 0.001732354142, deltaT = 126.819
Iteration 75, 12 moved objects, max delta = 0.0014022435, deltaT = 125.7690001
Iteration 76, 12 moved objects, max delta = 0.002264430695, deltaT = 122.3840001
Iteration 77, 10 moved objects, max delta = 0.001941483306, deltaT = 150.9809999
Iteration 78, 14 moved objects, max delta = 0.0008759276511, deltaT = 128.378
Iteration 79, 12 moved objects, max delta = 0.0009433375186, deltaT = 130.178
Iteration 80, 8 moved objects, max delta = 0.001470252743, deltaT = 128.9360001
Iteration 81, 7 moved objects, max delta = 0.0007486394415, deltaT = 125.8270001
Iteration 82, 7 moved objects, max delta = 0.0006073145893, deltaT = 129.2259998
Iteration 83, 5 moved objects, max delta = 0.0007470762817, deltaT = 139.8300002
Iteration 84, 1 moved object, max delta = 9.658916703e-05, deltaT = 137.27
Iteration 85, 2 moved objects, max delta = 0.0003842298542, deltaT = 126.0009999
Iteration 86, 5 moved objects, max delta = 0.0004508261883, deltaT = 131.678
Iteration 87, 5 moved objects, max delta = 0.001001051511, deltaT = 124.286
Iteration 88, 2 moved objects, max delta = 0.0008619124125, deltaT = 126.194
Iteration 89, 0 moved object, max delta = 0, deltaT = 131.72
Total 89 iterations, 26417 moved objects, clustering performed in 11537.166 s
Total time with loading: 12049.683 s
