K-averages clustering of 13000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_3.matrix'
Loading data and computing initial values: 7.796000004 s (all future times given in seconds)
Iteration 1, 9976 moved objects, max delta = 0.01508419733, deltaT = 1.375
Iteration 82, 11 moved objects, max delta = 0.003506860003, deltaT = 1.330999851
Iteration 83, 17 moved objects, max delta = 0.002812860464, deltaT = 1.332000017
Iteration 84, 15 moved objects, max delta = 0.002963166359, deltaT = 1.329999924
Iteration 85, 16 moved objects, max delta = 0.002909337297, deltaT = 1.33100009
Iteration 86, 21 moved objects, max delta = 0.003643580432, deltaT = 1.33100009
Iteration 87, 27 moved objects, max delta = 0.005455531362, deltaT = 1.330999851
Iteration 88, 28 moved objects, max delta = 0.006038326874, deltaT = 1.33100009
Iteration 89, 40 moved objects, max delta = 0.006658043098, deltaT = 1.33100009
Iteration 90, 26 moved objects, max delta = 0.007137563315, deltaT = 1.329999924
Iteration 91, 25 moved objects, max delta = 0.004431838524, deltaT = 1.332000017
Iteration 92, 26 moved objects, max delta = 0.005163834678, deltaT = 1.329999924
Iteration 93, 22 moved objects, max delta = 0.00825352691, deltaT = 1.33100009
Iteration 94, 13 moved objects, max delta = 0.005748714056, deltaT = 1.330999851
Iteration 95, 8 moved objects, max delta = 0.002068661125, deltaT = 1.33100009
Iteration 96, 5 moved objects, max delta = 0.00125688672, deltaT = 1.329999924
Iteration 97, 4 moved objects, max delta = 0.0009804841876, deltaT = 1.332000017
Iteration 98, 5 moved objects, max delta = 0.001499798551, deltaT = 1.330000162
Iteration 99, 5 moved objects, max delta = 0.0007753506936, deltaT = 1.330999851
Iteration 100, 4 moved objects, max delta = 0.001363779735, deltaT = 1.330000162
Iteration 101, 1 moved object, max delta = 9.91222487e-05, deltaT = 1.331999779
Iteration 102, 0 moved object, max delta = 0, deltaT = 1.329000235
Total 102 iterations, 22835 moved objects, clustering performed in 135.8730001 s
Total time with loading: 143.6880002 s
