K-averages clustering of 16000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_6.matrix'
Loading data and computing initial values: 1.601999998 s (all future times given in seconds)
Iteration 1, 12341 moved objects, max delta = 0.0184664459, deltaT = 2.009000063
Iteration 35, 39 moved objects, max delta = 0.005201860867, deltaT = 1.967999935
Iteration 36, 32 moved objects, max delta = 0.004154381065, deltaT = 1.922999859
Iteration 37, 35 moved objects, max delta = 0.004261378296, deltaT = 1.92200017
Iteration 38, 31 moved objects, max delta = 0.005022842692, deltaT = 1.954999924
Iteration 39, 19 moved objects, max delta = 0.005554311515, deltaT = 1.963000059
Iteration 40, 15 moved objects, max delta = 0.002196975875, deltaT = 1.924000025
Iteration 41, 11 moved objects, max delta = 0.001606518281, deltaT = 1.92599988
Iteration 42, 6 moved objects, max delta = 0.001372522491, deltaT = 1.927000046
Iteration 43, 3 moved objects, max delta = 0.001046495669, deltaT = 1.923000097
Iteration 44, 3 moved objects, max delta = 0.0001850160483, deltaT = 1.91899991
Iteration 45, 3 moved objects, max delta = 0.0003264205021, deltaT = 1.95600009
Iteration 46, 5 moved objects, max delta = 0.001083458492, deltaT = 1.962999821
Iteration 47, 5 moved objects, max delta = 0.001575284188, deltaT = 1.926000118
Iteration 48, 5 moved objects, max delta = 0.001131891541, deltaT = 1.922999859
Iteration 49, 5 moved objects, max delta = 0.000878461917, deltaT = 1.926000118
Iteration 50, 7 moved objects, max delta = 0.00104305198, deltaT = 1.921999931
Iteration 51, 9 moved objects, max delta = 0.0008312211707, deltaT = 1.92200017
Iteration 52, 8 moved objects, max delta = 0.0006915891871, deltaT = 1.922999859
Iteration 53, 7 moved objects, max delta = 0.0009654911526, deltaT = 1.950999975
Iteration 54, 6 moved objects, max delta = 0.001509869527, deltaT = 1.923000097
Iteration 55, 7 moved objects, max delta = 0.001246471848, deltaT = 1.927000046
Iteration 56, 11 moved objects, max delta = 0.001709236835, deltaT = 1.926999807
Iteration 57, 7 moved objects, max delta = 0.001212842237, deltaT = 1.924000025
Iteration 58, 5 moved objects, max delta = 0.00106872848, deltaT = 1.92200017
Iteration 59, 8 moved objects, max delta = 0.001077474203, deltaT = 1.930999994
Iteration 60, 3 moved objects, max delta = 0.0009837214377, deltaT = 1.924999952
Iteration 61, 5 moved objects, max delta = 0.0002483903857, deltaT = 1.92599988
Iteration 62, 4 moved objects, max delta = 0.0005171091367, deltaT = 1.920000076
Iteration 63, 3 moved objects, max delta = 0.0005394178141, deltaT = 1.921000004
Iteration 64, 4 moved objects, max delta = 0.0007430238939, deltaT = 1.960000038
Iteration 65, 4 moved objects, max delta = 0.001308042158, deltaT = 1.93900013
Iteration 66, 5 moved objects, max delta = 0.0003175652194, deltaT = 1.921000004
Iteration 67, 3 moved objects, max delta = 0.000269241975, deltaT = 1.919999838
Iteration 68, 4 moved objects, max delta = 0.0004711373019, deltaT = 1.921000004
Iteration 69, 8 moved objects, max delta = 0.001601969524, deltaT = 1.923000097
Iteration 70, 6 moved objects, max delta = 0.003985476639, deltaT = 1.921000004
Iteration 71, 4 moved objects, max delta = 0.00234187671, deltaT = 1.930999994
Iteration 72, 3 moved objects, max delta = 0.0001606862313, deltaT = 1.960999966
Iteration 73, 6 moved objects, max delta = 0.0006700641214, deltaT = 1.959000111
Iteration 74, 5 moved objects, max delta = 0.001065461162, deltaT = 1.917999983
Iteration 75, 4 moved objects, max delta = 0.0009659577473, deltaT = 1.921999931
Iteration 76, 7 moved objects, max delta = 0.001254008017, deltaT = 1.923000097
Iteration 77, 6 moved objects, max delta = 0.0002433481829, deltaT = 1.94299984
Iteration 78, 5 moved objects, max delta = 0.0006339322856, deltaT = 1.950000048
Iteration 79, 6 moved objects, max delta = 0.0005694484969, deltaT = 1.97300005
Iteration 80, 2 moved objects, max delta = 0.0009391599308, deltaT = 1.919999838
Iteration 81, 1 moved object, max delta = 7.262474047e-05, deltaT = 1.923000097
Iteration 82, 0 moved object, max delta = 0, deltaT = 1.923000097
Total 82 iterations, 21440 moved objects, clustering performed in 159.4820001 s
Total time with loading: 161.0840001 s
