K-averages clustering of 12000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_2.matrix'
Loading data and computing initial values: 0.9010000229 s (all future times given in seconds)
Iteration 1, 9253 moved objects, max delta = 0.0145593344, deltaT = 1.128000021
Iteration 89, 13 moved objects, max delta = 0.004128918246, deltaT = 1.082000017
Iteration 90, 13 moved objects, max delta = 0.002484303509, deltaT = 1.082000017
Iteration 91, 11 moved objects, max delta = 0.003446848336, deltaT = 1.084000111
Iteration 92, 12 moved objects, max delta = 0.003126912618, deltaT = 1.082000017
Iteration 93, 15 moved objects, max delta = 0.004404435791, deltaT = 1.085000038
Iteration 94, 13 moved objects, max delta = 0.001728312811, deltaT = 1.080999851
Iteration 95, 12 moved objects, max delta = 0.002254143359, deltaT = 1.090000153
Iteration 96, 14 moved objects, max delta = 0.003599694436, deltaT = 1.082000017
Iteration 97, 15 moved objects, max delta = 0.003993734801, deltaT = 1.083999872
Iteration 98, 14 moved objects, max delta = 0.002933419836, deltaT = 1.08100009
Iteration 99, 17 moved objects, max delta = 0.002673626165, deltaT = 1.086999893
Iteration 100, 11 moved objects, max delta = 0.003380129319, deltaT = 1.110000134
Iteration 101, 10 moved objects, max delta = 0.001543012338, deltaT = 1.078999996
Iteration 102, 10 moved objects, max delta = 0.002294711963, deltaT = 1.080999851
Iteration 103, 10 moved objects, max delta = 0.00168667944, deltaT = 1.085000038
Iteration 104, 8 moved objects, max delta = 0.003439395815, deltaT = 1.078999996
Iteration 105, 2 moved objects, max delta = 0.0009414616876, deltaT = 1.08100009
Iteration 106, 0 moved object, max delta = 0, deltaT = 1.079999924
Total 106 iterations, 19202 moved objects, clustering performed in 115.773 s
Total time with loading: 116.674 s
