K-averages clustering of 11000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_1.matrix'
Loading data and computing initial values: 0.7239999771 s (all future times given in seconds)
Iteration 1, 8529 moved objects, max delta = 0.01962896494, deltaT = 0.9240000248
Iteration 55, 19 moved objects, max delta = 0.005005627419, deltaT = 0.9100000858
Iteration 56, 13 moved objects, max delta = 0.00701294924, deltaT = 0.9259998798
Iteration 57, 11 moved objects, max delta = 0.002464747567, deltaT = 0.9539999962
Iteration 58, 9 moved objects, max delta = 0.001865003121, deltaT = 0.9179999828
Iteration 59, 8 moved objects, max delta = 0.00211440506, deltaT = 0.9149999619
Iteration 60, 5 moved objects, max delta = 0.001962534604, deltaT = 0.9520001411
Iteration 61, 6 moved objects, max delta = 0.001895602154, deltaT = 0.9249999523
Iteration 62, 2 moved objects, max delta = 0.0003715124666, deltaT = 0.9129998684
Iteration 63, 1 moved object, max delta = 0.0003916644867, deltaT = 0.9160001278
Iteration 64, 1 moved object, max delta = 3.652473521e-05, deltaT = 0.9179999828
Iteration 65, 1 moved object, max delta = 5.26124898e-05, deltaT = 0.9170000553
Iteration 66, 2 moved objects, max delta = 0.000541195245, deltaT = 0.9170000553
Iteration 67, 0 moved object, max delta = 0, deltaT = 0.9139997959
Total 67 iterations, 13235 moved objects, clustering performed in 61.46299982 s
Total time with loading: 62.1869998 s
