K-averages clustering of 11000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_1.matrix'
Loading data and computing initial values: 5.45600009 s (all future times given in seconds)
Iteration 1, 8483 moved objects, max delta = 0.01717281346, deltaT = 1.006000042
Iteration 42, 65 moved objects, max delta = 0.01523764647, deltaT = 0.9519999027
Iteration 43, 63 moved objects, max delta = 0.01136117735, deltaT = 0.9509999752
Iteration 44, 72 moved objects, max delta = 0.01105989325, deltaT = 0.9509999752
Iteration 45, 67 moved objects, max delta = 0.01588349621, deltaT = 0.9520001411
Iteration 46, 63 moved objects, max delta = 0.01741790694, deltaT = 0.9509999752
Iteration 47, 73 moved objects, max delta = 0.01596995706, deltaT = 0.9509999752
Iteration 48, 86 moved objects, max delta = 0.01588309659, deltaT = 0.9519999027
Iteration 49, 90 moved objects, max delta = 0.02345622077, deltaT = 0.9509999752
Iteration 50, 82 moved objects, max delta = 0.01923379228, deltaT = 0.9520001411
Iteration 51, 71 moved objects, max delta = 0.0160021275, deltaT = 0.9519999027
Iteration 52, 69 moved objects, max delta = 0.01088995422, deltaT = 0.9519999027
Iteration 53, 64 moved objects, max delta = 0.01063256183, deltaT = 0.9530000687
Iteration 54, 65 moved objects, max delta = 0.01179136701, deltaT = 0.9530000687
Iteration 55, 53 moved objects, max delta = 0.0119171933, deltaT = 0.9530000687
Iteration 56, 52 moved objects, max delta = 0.01112850616, deltaT = 0.9519999027
Iteration 57, 53 moved objects, max delta = 0.00725787219, deltaT = 0.9530000687
Iteration 58, 41 moved objects, max delta = 0.007119747504, deltaT = 0.9529998302
Iteration 59, 36 moved objects, max delta = 0.005602750758, deltaT = 0.9539999962
Iteration 60, 41 moved objects, max delta = 0.006429510625, deltaT = 0.9520001411
Iteration 61, 30 moved objects, max delta = 0.004713821807, deltaT = 0.9539999962
Iteration 62, 22 moved objects, max delta = 0.003664020686, deltaT = 0.9530000687
Iteration 63, 18 moved objects, max delta = 0.006037813346, deltaT = 0.9529998302
Iteration 64, 25 moved objects, max delta = 0.00588929213, deltaT = 0.9539999962
Iteration 65, 29 moved objects, max delta = 0.006940601589, deltaT = 0.9530000687
Iteration 66, 25 moved objects, max delta = 0.007282069957, deltaT = 0.9530000687
Iteration 67, 23 moved objects, max delta = 0.005701242295, deltaT = 0.9539999962
Iteration 68, 25 moved objects, max delta = 0.007647603517, deltaT = 0.9529998302
Iteration 69, 13 moved objects, max delta = 0.005148116763, deltaT = 0.9540002346
Iteration 70, 9 moved objects, max delta = 0.002759600431, deltaT = 0.9539999962
Iteration 71, 11 moved objects, max delta = 0.003183660077, deltaT = 0.9539999962
Iteration 72, 17 moved objects, max delta = 0.003318146001, deltaT = 0.9529998302
Iteration 73, 19 moved objects, max delta = 0.004751283407, deltaT = 0.9539999962
Iteration 74, 13 moved objects, max delta = 0.004492409185, deltaT = 0.9530000687
Iteration 75, 15 moved objects, max delta = 0.003566823043, deltaT = 0.9539999962
Iteration 76, 13 moved objects, max delta = 0.005010726729, deltaT = 0.9530000687
Iteration 77, 20 moved objects, max delta = 0.005180359215, deltaT = 0.9529998302
Iteration 78, 16 moved objects, max delta = 0.004210569502, deltaT = 0.9530000687
Iteration 79, 12 moved objects, max delta = 0.002948772871, deltaT = 0.9539999962
Iteration 80, 5 moved objects, max delta = 0.001593640338, deltaT = 0.9539999962
Iteration 81, 4 moved objects, max delta = 0.000964296532, deltaT = 0.9530000687
Iteration 82, 3 moved objects, max delta = 0.0005247356122, deltaT = 0.9539999962
Iteration 83, 4 moved objects, max delta = 0.001235766594, deltaT = 0.9530000687
Iteration 84, 4 moved objects, max delta = 0.001732989175, deltaT = 0.9539999962
Iteration 85, 6 moved objects, max delta = 0.0004429666654, deltaT = 0.9539999962
Iteration 86, 1 moved object, max delta = 0.0002128242451, deltaT = 0.9529998302
Iteration 87, 1 moved object, max delta = 2.970964291e-05, deltaT = 0.9539999962
Iteration 88, 3 moved objects, max delta = 0.0004489235255, deltaT = 0.9530000687
Iteration 89, 2 moved objects, max delta = 0.001022315083, deltaT = 0.9539999962
Iteration 90, 3 moved objects, max delta = 0.0002549763135, deltaT = 0.9539999962
Iteration 91, 3 moved objects, max delta = 0.001752008531, deltaT = 0.9539999962
Iteration 92, 2 moved objects, max delta = 0.001208387777, deltaT = 0.9530000687
Iteration 93, 2 moved objects, max delta = 0.000113830282, deltaT = 0.9539999962
Iteration 94, 3 moved objects, max delta = 0.0006936766334, deltaT = 0.9539999962
Iteration 95, 0 moved object, max delta = 0, deltaT = 0.9539999962
Total 95 iterations, 18381 moved objects, clustering performed in 90.78299999 s
Total time with loading: 96.25500011 s
