K-averages clustering of 12000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_2.matrix'
Loading data and computing initial values: 0.8619999886 s (all future times given in seconds)
Iteration 1, 9274 moved objects, max delta = 0.02386055396, deltaT = 1.144999981
Iteration 42, 34 moved objects, max delta = 0.00626572725, deltaT = 1.082000017
Iteration 43, 36 moved objects, max delta = 0.009016101797, deltaT = 1.082000017
Iteration 44, 42 moved objects, max delta = 0.005408320241, deltaT = 1.085000038
Iteration 45, 44 moved objects, max delta = 0.007884161274, deltaT = 1.085000038
Iteration 46, 35 moved objects, max delta = 0.008064599126, deltaT = 1.085999966
Iteration 47, 27 moved objects, max delta = 0.006722650082, deltaT = 1.084000111
Iteration 48, 26 moved objects, max delta = 0.00622569705, deltaT = 1.130999804
Iteration 49, 21 moved objects, max delta = 0.005214812849, deltaT = 1.100000143
Iteration 50, 19 moved objects, max delta = 0.004169312853, deltaT = 1.102999926
Iteration 51, 22 moved objects, max delta = 0.004172270064, deltaT = 1.082000017
Iteration 52, 21 moved objects, max delta = 0.004942094548, deltaT = 1.085000038
Iteration 53, 18 moved objects, max delta = 0.00539320375, deltaT = 1.08100009
Iteration 54, 13 moved objects, max delta = 0.00553101591, deltaT = 1.112999916
Iteration 55, 9 moved objects, max delta = 0.002636637723, deltaT = 1.131000042
Iteration 56, 9 moved objects, max delta = 0.0016982901, deltaT = 1.131999969
Iteration 57, 12 moved objects, max delta = 0.00157715936, deltaT = 1.10800004
Iteration 58, 7 moved objects, max delta = 0.00284639423, deltaT = 1.118999958
Iteration 59, 10 moved objects, max delta = 0.002513055913, deltaT = 1.11500001
Iteration 60, 11 moved objects, max delta = 0.001578966108, deltaT = 1.083999872
Iteration 61, 11 moved objects, max delta = 0.002818496071, deltaT = 1.117000103
Iteration 62, 15 moved objects, max delta = 0.004738949903, deltaT = 1.078999996
Iteration 63, 10 moved objects, max delta = 0.002204209456, deltaT = 1.08100009
Iteration 64, 11 moved objects, max delta = 0.002265095756, deltaT = 1.085999966
Iteration 65, 9 moved objects, max delta = 0.001815638132, deltaT = 1.083999872
Iteration 66, 9 moved objects, max delta = 0.002216109422, deltaT = 1.088999987
Iteration 67, 8 moved objects, max delta = 0.002773125267, deltaT = 1.084000111
Iteration 68, 4 moved objects, max delta = 0.000886015595, deltaT = 1.085999966
Iteration 69, 1 moved object, max delta = 1.012310994e-05, deltaT = 1.08100009
Iteration 70, 1 moved object, max delta = 5.794017634e-05, deltaT = 1.083999872
Iteration 71, 2 moved objects, max delta = 0.0004240689227, deltaT = 1.079999924
Iteration 72, 4 moved objects, max delta = 0.0009370611037, deltaT = 1.082000017
Iteration 73, 7 moved objects, max delta = 0.001048844418, deltaT = 1.080000162
Iteration 74, 9 moved objects, max delta = 0.001398274026, deltaT = 1.082000017
Iteration 75, 12 moved objects, max delta = 0.002121876158, deltaT = 1.087999821
Iteration 76, 12 moved objects, max delta = 0.0026613368, deltaT = 1.082000017
Iteration 77, 16 moved objects, max delta = 0.003575894629, deltaT = 1.085000038
Iteration 78, 16 moved objects, max delta = 0.004061362466, deltaT = 1.085000038
Iteration 79, 21 moved objects, max delta = 0.005272773613, deltaT = 1.085999966
Iteration 80, 20 moved objects, max delta = 0.004076440958, deltaT = 1.082999945
Iteration 81, 12 moved objects, max delta = 0.004991585004, deltaT = 1.080000162
Iteration 82, 11 moved objects, max delta = 0.002552170707, deltaT = 1.082000017
Iteration 83, 11 moved objects, max delta = 0.002164129408, deltaT = 1.082000017
Iteration 84, 14 moved objects, max delta = 0.003567088122, deltaT = 1.082999945
Iteration 85, 13 moved objects, max delta = 0.002441560836, deltaT = 1.080999851
Iteration 86, 8 moved objects, max delta = 0.001236480478, deltaT = 1.088000059
Iteration 87, 5 moved objects, max delta = 0.001408883601, deltaT = 1.084000111
Iteration 88, 9 moved objects, max delta = 0.001985971162, deltaT = 1.097999811
Iteration 89, 10 moved objects, max delta = 0.002160667627, deltaT = 1.10800004
Iteration 90, 7 moved objects, max delta = 0.002330386422, deltaT = 1.085999966
Iteration 91, 5 moved objects, max delta = 0.0004956723273, deltaT = 1.08100009
Iteration 92, 4 moved objects, max delta = 0.001013034365, deltaT = 1.082000017
Iteration 93, 5 moved objects, max delta = 0.0009918027024, deltaT = 1.085999966
Iteration 94, 5 moved objects, max delta = 0.001670346551, deltaT = 1.082000017
Iteration 95, 5 moved objects, max delta = 0.001088148219, deltaT = 1.082999945
Iteration 96, 6 moved objects, max delta = 0.001223277131, deltaT = 1.083000183
Iteration 97, 2 moved objects, max delta = 0.0005309177873, deltaT = 1.119999886
Iteration 98, 4 moved objects, max delta = 0.0008795641425, deltaT = 1.085999966
Iteration 99, 7 moved objects, max delta = 0.001926803059, deltaT = 1.078000069
Iteration 100, 5 moved objects, max delta = 0.002057059817, deltaT = 1.080999851
Iteration 101, 5 moved objects, max delta = 0.0006726123867, deltaT = 1.082000017
Iteration 102, 7 moved objects, max delta = 0.002404966918, deltaT = 1.08100009
Iteration 103, 5 moved objects, max delta = 0.001422342734, deltaT = 1.08100009
Iteration 104, 6 moved objects, max delta = 0.000832917286, deltaT = 1.082000017
Iteration 105, 3 moved objects, max delta = 0.001005138482, deltaT = 1.083999872
Iteration 106, 0 moved object, max delta = 0, deltaT = 1.084000111
Total 106 iterations, 17410 moved objects, clustering performed in 115.7120001 s
Total time with loading: 116.5740001 s
