K-averages clustering of 19000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_9.matrix'
Loading data and computing initial values: 2.186000109 s (all future times given in seconds)
Iteration 1, 14816 moved objects, max delta = 0.01996461976, deltaT = 3.135999918
Iteration 41, 69 moved objects, max delta = 0.006152417117, deltaT = 2.875999928
Iteration 42, 63 moved objects, max delta = 0.005474098875, deltaT = 2.878000021
Iteration 43, 51 moved objects, max delta = 0.005481940198, deltaT = 2.927000046
Iteration 44, 63 moved objects, max delta = 0.004816795724, deltaT = 2.90199995
Iteration 45, 66 moved objects, max delta = 0.006170357272, deltaT = 2.916000128
Iteration 46, 58 moved objects, max delta = 0.008412864183, deltaT = 2.909999847
Iteration 47, 61 moved objects, max delta = 0.00607917434, deltaT = 2.871000051
Iteration 48, 45 moved objects, max delta = 0.005631989339, deltaT = 2.871999979
Iteration 49, 45 moved objects, max delta = 0.004637427726, deltaT = 2.871000051
Iteration 50, 40 moved objects, max delta = 0.004883416487, deltaT = 2.89199996
Iteration 51, 45 moved objects, max delta = 0.004418664763, deltaT = 2.947999954
Iteration 52, 34 moved objects, max delta = 0.003642112508, deltaT = 2.893000126
Iteration 53, 29 moved objects, max delta = 0.004257927555, deltaT = 2.910000086
Iteration 54, 28 moved objects, max delta = 0.004640634741, deltaT = 2.914999962
Iteration 55, 21 moved objects, max delta = 0.003930882355, deltaT = 2.871999979
Iteration 56, 25 moved objects, max delta = 0.002826755695, deltaT = 2.875
Iteration 57, 27 moved objects, max delta = 0.002836012951, deltaT = 2.878000021
Iteration 58, 19 moved objects, max delta = 0.00405820844, deltaT = 2.93599987
Iteration 59, 22 moved objects, max delta = 0.003037214925, deltaT = 2.888000011
Iteration 60, 22 moved objects, max delta = 0.004231534163, deltaT = 2.944000006
Iteration 61, 23 moved objects, max delta = 0.003372377773, deltaT = 2.920000076
Iteration 62, 24 moved objects, max delta = 0.004718953817, deltaT = 2.932999849
Iteration 63, 25 moved objects, max delta = 0.003660613809, deltaT = 2.934000015
Iteration 64, 21 moved objects, max delta = 0.003943054974, deltaT = 2.910000086
Iteration 65, 26 moved objects, max delta = 0.003995523771, deltaT = 2.881999969
Iteration 66, 27 moved objects, max delta = 0.005766012317, deltaT = 2.883000135
Iteration 67, 39 moved objects, max delta = 0.007053911849, deltaT = 2.882999897
Iteration 68, 43 moved objects, max delta = 0.008585949675, deltaT = 2.874000072
Iteration 69, 44 moved objects, max delta = 0.007741826836, deltaT = 2.868000031
Iteration 70, 38 moved objects, max delta = 0.006521134447, deltaT = 2.906999826
Iteration 71, 29 moved objects, max delta = 0.004482260049, deltaT = 2.881000042
Iteration 72, 31 moved objects, max delta = 0.003358198578, deltaT = 2.871999979
Iteration 73, 26 moved objects, max delta = 0.003331508837, deltaT = 2.875
Iteration 74, 23 moved objects, max delta = 0.003035916912, deltaT = 2.878999949
Iteration 75, 24 moved objects, max delta = 0.003131509926, deltaT = 2.873000145
Iteration 76, 22 moved objects, max delta = 0.002816890148, deltaT = 2.874000072
Iteration 77, 27 moved objects, max delta = 0.003585910816, deltaT = 2.867999792
Iteration 78, 33 moved objects, max delta = 0.005087424689, deltaT = 2.876000166
Iteration 79, 37 moved objects, max delta = 0.005245162049, deltaT = 2.875999928
Iteration 80, 49 moved objects, max delta = 0.005994829801, deltaT = 2.870000124
Iteration 81, 46 moved objects, max delta = 0.007555120343, deltaT = 2.882999897
Iteration 82, 50 moved objects, max delta = 0.007503501821, deltaT = 2.881999969
Iteration 83, 49 moved objects, max delta = 0.009613749003, deltaT = 2.94900012
Iteration 84, 48 moved objects, max delta = 0.00723678477, deltaT = 2.997999907
Iteration 85, 50 moved objects, max delta = 0.006836748369, deltaT = 2.934000015
Iteration 86, 49 moved objects, max delta = 0.006941232006, deltaT = 2.916000128
Iteration 87, 42 moved objects, max delta = 0.00652896737, deltaT = 2.878999949
Iteration 88, 33 moved objects, max delta = 0.005479739719, deltaT = 2.872999907
Iteration 89, 35 moved objects, max delta = 0.004733888577, deltaT = 2.878000021
Iteration 90, 36 moved objects, max delta = 0.004227387551, deltaT = 2.867000103
Iteration 91, 30 moved objects, max delta = 0.003667268659, deltaT = 2.871000051
Iteration 92, 29 moved objects, max delta = 0.003102423674, deltaT = 2.875
Iteration 93, 27 moved objects, max delta = 0.004287646725, deltaT = 2.902999878
Iteration 94, 33 moved objects, max delta = 0.00470054613, deltaT = 2.903000116
Iteration 95, 30 moved objects, max delta = 0.004964978964, deltaT = 2.872999907
Iteration 96, 29 moved objects, max delta = 0.003280587898, deltaT = 2.875999928
Iteration 97, 18 moved objects, max delta = 0.002820405316, deltaT = 2.871000051
Iteration 98, 14 moved objects, max delta = 0.002050640343, deltaT = 2.872999907
Iteration 99, 17 moved objects, max delta = 0.002182067106, deltaT = 2.918000221
Iteration 100, 10 moved objects, max delta = 0.002744152792, deltaT = 2.870999813
Iteration 101, 11 moved objects, max delta = 0.001732354142, deltaT = 2.875
Iteration 102, 12 moved objects, max delta = 0.0014022435, deltaT = 2.874000072
Iteration 103, 12 moved objects, max delta = 0.002264430695, deltaT = 2.878000021
Iteration 104, 10 moved objects, max delta = 0.001941483306, deltaT = 2.874000072
Iteration 105, 14 moved objects, max delta = 0.0008759276511, deltaT = 2.873999834
Iteration 106, 12 moved objects, max delta = 0.0009433375186, deltaT = 2.877000093
Iteration 107, 8 moved objects, max delta = 0.001470252743, deltaT = 2.875999928
Iteration 108, 7 moved objects, max delta = 0.0007486394415, deltaT = 2.871999979
Iteration 109, 7 moved objects, max delta = 0.0006073145893, deltaT = 2.870000124
Iteration 110, 5 moved objects, max delta = 0.0007470762817, deltaT = 2.875
Iteration 111, 1 moved object, max delta = 9.658916703e-05, deltaT = 2.871999979
Iteration 112, 2 moved objects, max delta = 0.0003842298542, deltaT = 2.892999887
Iteration 113, 5 moved objects, max delta = 0.0004508261883, deltaT = 2.986000061
Iteration 114, 5 moved objects, max delta = 0.001001051511, deltaT = 2.93900013
Iteration 115, 2 moved objects, max delta = 0.0008619124125, deltaT = 2.899999857
Iteration 116, 0 moved object, max delta = 0, deltaT = 2.973999977
Total 116 iterations, 29067 moved objects, clustering performed in 337.2179999 s
Total time with loading: 339.404 s
