K-averages clustering of 18000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_8.matrix'
Loading data and computing initial values: 1.97300005 s (all future times given in seconds)
Iteration 1, 13986 moved objects, max delta = 0.02572762023, deltaT = 2.561000109
Iteration 107, 73 moved objects, max delta = 0.009155458528, deltaT = 2.445999861
Iteration 108, 56 moved objects, max delta = 0.01408502937, deltaT = 2.444000006
Iteration 109, 58 moved objects, max delta = 0.008209545068, deltaT = 2.454999924
Iteration 110, 65 moved objects, max delta = 0.007681388621, deltaT = 2.451000214
Iteration 111, 76 moved objects, max delta = 0.008737725829, deltaT = 2.443999767
Iteration 112, 81 moved objects, max delta = 0.01167196747, deltaT = 2.452000141
Iteration 113, 87 moved objects, max delta = 0.01319099445, deltaT = 2.443000078
Iteration 114, 88 moved objects, max delta = 0.009683729236, deltaT = 2.440999985
Iteration 115, 76 moved objects, max delta = 0.008409712923, deltaT = 2.439999819
Iteration 116, 68 moved objects, max delta = 0.006831768847, deltaT = 2.443000078
Iteration 117, 68 moved objects, max delta = 0.006178825112, deltaT = 2.441999912
Iteration 118, 62 moved objects, max delta = 0.007134484169, deltaT = 2.442000151
Iteration 119, 82 moved objects, max delta = 0.008112556658, deltaT = 2.44299984
Iteration 120, 74 moved objects, max delta = 0.01127921659, deltaT = 2.443000078
Iteration 121, 78 moved objects, max delta = 0.01212251379, deltaT = 2.447000027
Iteration 122, 84 moved objects, max delta = 0.01440988079, deltaT = 2.532999992
Iteration 123, 90 moved objects, max delta = 0.01190194021, deltaT = 2.450000048
Iteration 124, 99 moved objects, max delta = 0.01129998136, deltaT = 2.51699996
Iteration 125, 115 moved objects, max delta = 0.01396759413, deltaT = 2.460999966
Iteration 126, 118 moved objects, max delta = 0.01960634593, deltaT = 2.465000153
Iteration 127, 109 moved objects, max delta = 0.01812006711, deltaT = 2.439999819
Iteration 128, 131 moved objects, max delta = 0.01323021268, deltaT = 2.443000078
Iteration 129, 130 moved objects, max delta = 0.01881161808, deltaT = 2.523000002
Iteration 130, 135 moved objects, max delta = 0.01332753761, deltaT = 2.434000015
Iteration 131, 153 moved objects, max delta = 0.01482398967, deltaT = 2.444999933
Iteration 132, 138 moved objects, max delta = 0.01941529344, deltaT = 2.442000151
Iteration 133, 150 moved objects, max delta = 0.01940872248, deltaT = 2.444000006
Iteration 134, 150 moved objects, max delta = 0.0186675277, deltaT = 2.437999964
Iteration 135, 146 moved objects, max delta = 0.02225011312, deltaT = 2.44299984
Iteration 136, 143 moved objects, max delta = 0.01768690554, deltaT = 2.445000172
Iteration 137, 145 moved objects, max delta = 0.01653602083, deltaT = 2.44299984
Iteration 138, 178 moved objects, max delta = 0.01878430925, deltaT = 2.447000027
Iteration 139, 187 moved objects, max delta = 0.01917212366, deltaT = 2.443000078
Iteration 140, 157 moved objects, max delta = 0.01901291084, deltaT = 2.552000046
Iteration 141, 133 moved objects, max delta = 0.01642031575, deltaT = 2.511999846
Iteration 142, 125 moved objects, max delta = 0.01521142819, deltaT = 2.516000032
Iteration 143, 127 moved objects, max delta = 0.01439435584, deltaT = 2.434999943
Iteration 144, 128 moved objects, max delta = 0.01795121283, deltaT = 2.43900013
Iteration 145, 125 moved objects, max delta = 0.0145908201, deltaT = 2.438999891
Iteration 146, 135 moved objects, max delta = 0.01502428745, deltaT = 2.479000092
Iteration 147, 132 moved objects, max delta = 0.01656981376, deltaT = 2.506000042
Iteration 148, 134 moved objects, max delta = 0.01735157662, deltaT = 2.470000029
Iteration 149, 125 moved objects, max delta = 0.01366133433, deltaT = 2.437000036
Iteration 150, 139 moved objects, max delta = 0.01368310568, deltaT = 2.438999891
Iteration 151, 113 moved objects, max delta = 0.01486422692, deltaT = 2.440999985
Iteration 152, 90 moved objects, max delta = 0.009640203002, deltaT = 2.440999985
Iteration 153, 91 moved objects, max delta = 0.009023148448, deltaT = 2.437000036
Iteration 154, 84 moved objects, max delta = 0.009191769074, deltaT = 2.434999943
Iteration 155, 91 moved objects, max delta = 0.01045260431, deltaT = 2.443000078
Iteration 156, 84 moved objects, max delta = 0.01196689938, deltaT = 2.480000019
Iteration 157, 80 moved objects, max delta = 0.009146299427, deltaT = 2.436000109
Iteration 158, 71 moved objects, max delta = 0.007760943754, deltaT = 2.470999956
Iteration 159, 71 moved objects, max delta = 0.006420730525, deltaT = 2.434999943
Iteration 160, 54 moved objects, max delta = 0.008314336233, deltaT = 2.486999989
Iteration 161, 55 moved objects, max delta = 0.004984008995, deltaT = 2.431999922
Iteration 162, 62 moved objects, max delta = 0.006513217108, deltaT = 2.467000008
Iteration 163, 51 moved objects, max delta = 0.005845585944, deltaT = 2.433000088
Iteration 164, 36 moved objects, max delta = 0.004435097793, deltaT = 2.433000088
Iteration 165, 38 moved objects, max delta = 0.003606403261, deltaT = 2.428999901
Iteration 166, 34 moved objects, max delta = 0.003767765816, deltaT = 2.440000057
Iteration 167, 20 moved objects, max delta = 0.002438676779, deltaT = 2.42599988
Iteration 168, 25 moved objects, max delta = 0.001557536047, deltaT = 2.433000088
Iteration 169, 23 moved objects, max delta = 0.001471651299, deltaT = 2.479000092
Iteration 170, 15 moved objects, max delta = 0.001986720197, deltaT = 2.431999922
Iteration 171, 12 moved objects, max delta = 0.0009069027449, deltaT = 2.43200016
Iteration 172, 9 moved objects, max delta = 0.001335215887, deltaT = 2.527999878
Iteration 173, 9 moved objects, max delta = 0.001885347465, deltaT = 2.515000105
Iteration 174, 10 moved objects, max delta = 0.001276926436, deltaT = 2.436999798
Iteration 175, 11 moved objects, max delta = 0.001213782205, deltaT = 2.428999901
Iteration 176, 11 moved objects, max delta = 0.001610879218, deltaT = 2.434999943
Iteration 177, 10 moved objects, max delta = 0.001099506833, deltaT = 2.499000072
Iteration 178, 12 moved objects, max delta = 0.001554105901, deltaT = 2.427000046
Iteration 179, 13 moved objects, max delta = 0.001768323931, deltaT = 2.430999994
Iteration 180, 3 moved objects, max delta = 0.000691685606, deltaT = 2.467999935
Iteration 181, 5 moved objects, max delta = 0.0004398823929, deltaT = 2.437000036
Iteration 182, 3 moved objects, max delta = 0.0009571457164, deltaT = 2.513000011
Iteration 183, 5 moved objects, max delta = 0.0002114106587, deltaT = 2.437000036
Iteration 184, 5 moved objects, max delta = 0.000759572545, deltaT = 2.471999884
Iteration 185, 1 moved object, max delta = 2.978938673e-05, deltaT = 2.433000088
Iteration 186, 0 moved object, max delta = 0, deltaT = 2.443000078
Total 186 iterations, 29250 moved objects, clustering performed in 457.7550001 s
Total time with loading: 459.7280002 s
