K-averages clustering of 18000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_8.matrix'
Loading data and computing initial values: 1.963000059 s (all future times given in seconds)
Iteration 1, 14007 moved objects, max delta = 0.01854370781, deltaT = 2.592999935
Iteration 111, 178 moved objects, max delta = 0.01878430925, deltaT = 2.476000071
Iteration 112, 187 moved objects, max delta = 0.01917212366, deltaT = 2.450999975
Iteration 113, 157 moved objects, max delta = 0.01901291084, deltaT = 2.446000099
Iteration 114, 133 moved objects, max delta = 0.01642031575, deltaT = 2.440000057
Iteration 115, 125 moved objects, max delta = 0.01521142819, deltaT = 2.447999954
Iteration 116, 127 moved objects, max delta = 0.01439435584, deltaT = 2.552000046
Iteration 117, 128 moved objects, max delta = 0.01795121283, deltaT = 2.476999998
Iteration 118, 125 moved objects, max delta = 0.0145908201, deltaT = 2.446999788
Iteration 119, 135 moved objects, max delta = 0.01502428745, deltaT = 2.442000151
Iteration 120, 132 moved objects, max delta = 0.01656981376, deltaT = 2.448999882
Iteration 121, 134 moved objects, max delta = 0.01735157662, deltaT = 2.45600009
Iteration 122, 125 moved objects, max delta = 0.01366133433, deltaT = 2.440999985
Iteration 123, 139 moved objects, max delta = 0.01368310568, deltaT = 2.446000099
Iteration 124, 113 moved objects, max delta = 0.01486422692, deltaT = 2.439999819
Iteration 125, 90 moved objects, max delta = 0.009640203002, deltaT = 2.436000109
Iteration 126, 91 moved objects, max delta = 0.009023148448, deltaT = 2.434999943
Iteration 127, 84 moved objects, max delta = 0.009191769074, deltaT = 2.437999964
Iteration 128, 91 moved objects, max delta = 0.01045260431, deltaT = 2.437999964
Iteration 129, 84 moved objects, max delta = 0.01196689938, deltaT = 2.443000078
Iteration 130, 80 moved objects, max delta = 0.009146299427, deltaT = 2.451999903
Iteration 131, 71 moved objects, max delta = 0.007760943754, deltaT = 2.443000078
Iteration 132, 71 moved objects, max delta = 0.006420730525, deltaT = 2.43900013
Iteration 133, 54 moved objects, max delta = 0.008314336233, deltaT = 2.520999908
Iteration 134, 55 moved objects, max delta = 0.004984008995, deltaT = 2.440000057
Iteration 135, 62 moved objects, max delta = 0.006513217108, deltaT = 2.434999943
Iteration 136, 51 moved objects, max delta = 0.005845585944, deltaT = 2.437999964
Iteration 137, 36 moved objects, max delta = 0.004435097793, deltaT = 2.442000151
Iteration 138, 38 moved objects, max delta = 0.003606403261, deltaT = 2.439999819
Iteration 139, 34 moved objects, max delta = 0.003767765816, deltaT = 2.435000181
Iteration 140, 20 moved objects, max delta = 0.002438676779, deltaT = 2.434999943
Iteration 141, 25 moved objects, max delta = 0.001557536047, deltaT = 2.440000057
Iteration 142, 23 moved objects, max delta = 0.001471651299, deltaT = 2.439999819
Iteration 143, 15 moved objects, max delta = 0.001986720197, deltaT = 2.437000036
Iteration 144, 12 moved objects, max delta = 0.0009069027449, deltaT = 2.437999964
Iteration 145, 9 moved objects, max delta = 0.001335215887, deltaT = 2.437999964
Iteration 146, 9 moved objects, max delta = 0.001885347465, deltaT = 2.443000078
Iteration 147, 10 moved objects, max delta = 0.001276926436, deltaT = 2.467999935
Iteration 148, 11 moved objects, max delta = 0.001213782205, deltaT = 2.440999985
Iteration 149, 11 moved objects, max delta = 0.001610879218, deltaT = 2.438000202
Iteration 150, 10 moved objects, max delta = 0.001099506833, deltaT = 2.436999798
Iteration 151, 12 moved objects, max delta = 0.001554105901, deltaT = 2.546000004
Iteration 152, 13 moved objects, max delta = 0.001768323931, deltaT = 2.455000162
Iteration 153, 3 moved objects, max delta = 0.000691685606, deltaT = 2.461999893
Iteration 154, 5 moved objects, max delta = 0.0004398823929, deltaT = 2.47300005
Iteration 155, 3 moved objects, max delta = 0.0009571457164, deltaT = 2.444000006
Iteration 156, 5 moved objects, max delta = 0.0002114106587, deltaT = 2.438999891
Iteration 157, 5 moved objects, max delta = 0.000759572545, deltaT = 2.461000204
Iteration 158, 1 moved object, max delta = 2.978938673e-05, deltaT = 2.502999783
Iteration 159, 0 moved object, max delta = 0, deltaT = 2.436000109
Total 159 iterations, 28719 moved objects, clustering performed in 392.187 s
Total time with loading: 394.1500001 s
