K-averages clustering of 11000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_1.matrix'
Loading data and computing initial values: 0.7330000401 s (all future times given in seconds)
Iteration 1, 8446 moved objects, max delta = 0.02134796692, deltaT = 0.9460000992
Iteration 45, 44 moved objects, max delta = 0.0101472226, deltaT = 0.9100000858
Iteration 46, 37 moved objects, max delta = 0.01154795486, deltaT = 0.9089999199
Iteration 47, 27 moved objects, max delta = 0.006562823803, deltaT = 0.9100000858
Iteration 48, 27 moved objects, max delta = 0.006053711808, deltaT = 0.9079999924
Iteration 49, 16 moved objects, max delta = 0.007444106156, deltaT = 0.9079999924
Iteration 50, 10 moved objects, max delta = 0.004379946501, deltaT = 0.9099998474
Iteration 51, 9 moved objects, max delta = 0.001386451076, deltaT = 0.9090001583
Iteration 52, 10 moved objects, max delta = 0.002848966597, deltaT = 0.9099998474
Iteration 53, 10 moved objects, max delta = 0.001554879263, deltaT = 0.9079999924
Iteration 54, 6 moved objects, max delta = 0.001332409526, deltaT = 0.9090001583
Iteration 55, 7 moved objects, max delta = 0.00163761812, deltaT = 0.9110000134
Iteration 56, 8 moved objects, max delta = 0.001201339235, deltaT = 0.9110000134
Iteration 57, 7 moved objects, max delta = 0.001184748906, deltaT = 0.9079999924
Iteration 58, 5 moved objects, max delta = 0.001603506978, deltaT = 0.9179999828
Iteration 59, 7 moved objects, max delta = 0.00180820748, deltaT = 0.9129998684
Iteration 60, 3 moved objects, max delta = 0.00167972629, deltaT = 0.9100000858
Iteration 61, 3 moved objects, max delta = 0.0009022748235, deltaT = 0.9130001068
Iteration 62, 6 moved objects, max delta = 0.0009243701467, deltaT = 0.9119999409
Iteration 63, 8 moved objects, max delta = 0.001482532396, deltaT = 0.9110000134
Iteration 64, 11 moved objects, max delta = 0.002133516277, deltaT = 0.9089999199
Iteration 65, 10 moved objects, max delta = 0.003239957234, deltaT = 0.9089999199
Iteration 66, 5 moved objects, max delta = 0.0009324770419, deltaT = 0.9220001698
Iteration 67, 6 moved objects, max delta = 0.000970516604, deltaT = 0.9529998302
Iteration 68, 5 moved objects, max delta = 0.0006612683018, deltaT = 0.9430000782
Iteration 69, 8 moved objects, max delta = 0.0008164887134, deltaT = 0.9140000343
Iteration 70, 14 moved objects, max delta = 0.002219294291, deltaT = 0.9519999027
Iteration 71, 11 moved objects, max delta = 0.003005094363, deltaT = 0.9210000038
Iteration 72, 10 moved objects, max delta = 0.00144419029, deltaT = 0.9450001717
Iteration 73, 12 moved objects, max delta = 0.001715996764, deltaT = 0.9089999199
Iteration 74, 14 moved objects, max delta = 0.004450788691, deltaT = 0.9179999828
Iteration 75, 4 moved objects, max delta = 0.002873619258, deltaT = 0.9170000553
Iteration 76, 6 moved objects, max delta = 0.001222797951, deltaT = 0.9119999409
Iteration 77, 5 moved objects, max delta = 0.001009624048, deltaT = 0.9110000134
Iteration 78, 7 moved objects, max delta = 0.001411559853, deltaT = 0.9119999409
Iteration 79, 8 moved objects, max delta = 0.001209373116, deltaT = 0.9130001068
Iteration 80, 8 moved objects, max delta = 0.001156797964, deltaT = 0.9140000343
Iteration 81, 9 moved objects, max delta = 0.001865586073, deltaT = 0.9099998474
Iteration 82, 8 moved objects, max delta = 0.002389566271, deltaT = 0.9100000858
Iteration 83, 11 moved objects, max delta = 0.002041275583, deltaT = 0.9089999199
Iteration 84, 9 moved objects, max delta = 0.001631665555, deltaT = 0.9140000343
Iteration 85, 8 moved objects, max delta = 0.0009838599673, deltaT = 0.9140000343
Iteration 86, 5 moved objects, max delta = 0.002023940822, deltaT = 0.9100000858
Iteration 87, 2 moved objects, max delta = 0.0004955291593, deltaT = 0.9089999199
Iteration 88, 5 moved objects, max delta = 0.0004156823754, deltaT = 0.9110000134
Iteration 89, 6 moved objects, max delta = 0.001653320268, deltaT = 0.9100000858
Iteration 90, 7 moved objects, max delta = 0.001817549004, deltaT = 0.9089999199
Iteration 91, 9 moved objects, max delta = 0.001590654834, deltaT = 0.9079999924
Iteration 92, 9 moved objects, max delta = 0.002571556815, deltaT = 0.9119999409
Iteration 93, 6 moved objects, max delta = 0.001711570854, deltaT = 0.9070000648
Iteration 94, 6 moved objects, max delta = 0.003102323615, deltaT = 0.9079999924
Iteration 95, 6 moved objects, max delta = 0.001457481603, deltaT = 0.9129998684
Iteration 96, 6 moved objects, max delta = 0.002703874717, deltaT = 0.9120001793
Iteration 97, 13 moved objects, max delta = 0.002630113729, deltaT = 0.9089999199
Iteration 98, 10 moved objects, max delta = 0.003616022361, deltaT = 0.9140000343
Iteration 99, 9 moved objects, max delta = 0.003849233269, deltaT = 0.9140000343
Iteration 100, 12 moved objects, max delta = 0.00185864385, deltaT = 0.9119999409
Iteration 101, 10 moved objects, max delta = 0.002141781144, deltaT = 0.9110000134
Iteration 102, 9 moved objects, max delta = 0.002297971116, deltaT = 0.9079999924
Iteration 103, 10 moved objects, max delta = 0.003424076601, deltaT = 0.9110000134
Iteration 104, 8 moved objects, max delta = 0.002404153629, deltaT = 0.9089999199
Iteration 105, 7 moved objects, max delta = 0.001315361543, deltaT = 0.9100000858
Iteration 106, 11 moved objects, max delta = 0.002597599992, deltaT = 0.9119999409
Iteration 107, 10 moved objects, max delta = 0.001568656542, deltaT = 0.9140000343
Iteration 108, 14 moved objects, max delta = 0.003721796121, deltaT = 0.9119999409
Iteration 109, 10 moved objects, max delta = 0.003336700635, deltaT = 0.9090001583
Iteration 110, 3 moved objects, max delta = 0.0009142226357, deltaT = 0.9099998474
Iteration 111, 0 moved object, max delta = 0, deltaT = 0.9070000648
Total 111 iterations, 16090 moved objects, clustering performed in 101.457 s
Total time with loading: 102.1900001 s
